,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,3552287.712000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,246554.992000,123277.496000,123277.496000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,4987.536000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,150180.528000,75090.264000,75090.264000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2493.768000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,246554.992000,123277.496000,123277.496000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,4987.536000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,150180.528000,75090.264000,75090.264000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2493.768000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,246554.992000,123277.496000,123277.496000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,4987.536000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,150180.528000,75090.264000,75090.264000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2493.768000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,246554.992000,123277.496000,123277.496000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,4987.536000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,19286.128000,9643.064000,9643.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,150180.528000,75090.264000,75090.264000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2493.768000,2493.768000,2493.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552288.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
