,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,1223429.120000,10272.882000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,83404.992000,41702.496000,41702.496000,0.000000,909.928000,0.000000,0.000000,8790.967000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1286.592000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,55439.120000,27719.560000,27719.560000,0.000000,1658.101000,0.000000,0.000000,11785.314000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,643.296000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,83404.992000,41702.496000,41702.496000,0.000000,909.927000,0.000000,0.000000,8790.965000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1286.592000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,55439.120000,27719.560000,27719.560000,0.000000,1658.101000,0.000000,0.000000,11785.314000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,643.296000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,83404.992000,41702.496000,41702.496000,0.000000,909.928000,0.000000,0.000000,8790.966000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1286.592000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,55439.120000,27719.560000,27719.560000,0.000000,1658.101000,0.000000,0.000000,11785.315000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,643.296000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,83404.992000,41702.496000,41702.496000,0.000000,909.928000,0.000000,0.000000,8790.966000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1286.592000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5916.496000,2958.248000,2958.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,55439.120000,27719.560000,27719.560000,0.000000,1658.100000,0.000000,0.000000,11785.314000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,643.296000,643.296000,643.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1233702.002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
