,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,7481.776000,3740.888000,3740.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,1816529.856000,10572.128000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,121168.432000,60584.216000,60584.216000,0.000000,669.160000,0.000000,0.000000,11780.240000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,2274.400000,1137.200000,1137.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,7481.776000,3740.888000,3740.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,86954.048000,43477.024000,43477.024000,0.000000,1973.680000,0.000000,0.000000,15648.032000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,1137.200000,1137.200000,1137.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,7481.776000,3740.888000,3740.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,121168.432000,60584.216000,60584.216000,0.000000,669.160000,0.000000,0.000000,11780.253000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,2274.400000,1137.200000,1137.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,7481.776000,3740.888000,3740.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,86954.048000,43477.024000,43477.024000,0.000000,1973.680000,0.000000,0.000000,15648.040000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,1137.200000,1137.200000,1137.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,7481.776000,3740.888000,3740.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,121168.432000,60584.216000,60584.216000,0.000000,669.155000,0.000000,0.000000,11780.245000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,2274.400000,1137.200000,1137.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,7481.776000,3740.888000,3740.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,86954.048000,43477.024000,43477.024000,0.000000,1973.685000,0.000000,0.000000,15648.037000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,1137.200000,1137.200000,1137.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,7481.776000,3740.888000,3740.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827101.984000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
