,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,8534.512000,4267.256000,4267.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,1868214.912000,9402.309000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,130865.648000,65432.824000,65432.824000,0.000000,738.758000,0.000000,0.000000,10306.817000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,1836.544000,918.272000,918.272000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,8534.512000,4267.256000,4267.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,82378.240000,41189.120000,41189.120000,0.000000,1611.626000,0.000000,0.000000,13800.306000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,918.272000,918.272000,918.272000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,8534.512000,4267.256000,4267.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,130865.648000,65432.824000,65432.824000,0.000000,738.760000,0.000000,0.000000,10306.820000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,1836.544000,918.272000,918.272000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,8534.512000,4267.256000,4267.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,82378.240000,41189.120000,41189.120000,0.000000,1611.627000,0.000000,0.000000,13800.309000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,918.272000,918.272000,918.272000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,8534.512000,4267.256000,4267.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1877617.221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
