,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,947599.232000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,65073.136000,32536.568000,32536.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1002.496000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,42567.168000,21283.584000,21283.584000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,501.248000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,65073.136000,32536.568000,32536.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1002.496000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,42567.168000,21283.584000,21283.584000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,501.248000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,65073.136000,32536.568000,32536.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1002.496000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,42567.168000,21283.584000,21283.584000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,501.248000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,65073.136000,32536.568000,32536.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1002.496000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,4527.616000,2263.808000,2263.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,42567.168000,21283.584000,21283.584000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,501.248000,501.248000,501.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,947600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
