,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_4,7346.112000,3673.056000,3673.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1696223.010000,1695823.808000,399.202000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_4,105545.408000,52772.704000,52772.704000,0.000000,0.000000,0.000000,0.000000,5855.288000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_4,1862.176000,931.088000,931.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_4,7346.112000,3673.056000,3673.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_4,88481.536000,44240.768000,44240.768000,0.000000,99.608000,0.000000,0.000000,7851.522000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_4,931.088000,931.088000,931.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_4,7346.112000,3673.056000,3673.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_4,105545.408000,52772.704000,52772.704000,0.000000,0.000000,0.000000,0.000000,5855.289000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_4,1862.176000,931.088000,931.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_4,7346.112000,3673.056000,3673.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1696223.010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
