batch,max_seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.6748289642333983,attn
128,8192,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.4338961486816406,attn
64,2048,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.3127150680541992,attn
16,16384,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.26427321319580077,attn
8,8192,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.3496844940185547,attn
64,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.7492539855957031,attn
128,4096,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.16840904235839843,attn
32,16384,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,1024,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.13918475837707517,attn
128,16384,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.7197876342773437,attn
16,8192,1024,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.12427195892333984,attn
32,4096,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.1720647155761719,attn
64,16384,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,1.1932734497070312,attn
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.3396811569213868,attn
32,4096,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.023237006568908692,attn
128,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,512,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.011935663986206057,attn
4,16384,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.17900909423828124,attn
2,1024,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.00045238080322742457,attn
64,16384,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.5186618072509767,attn
32,8192,8192,128,1,h100,114,57,8,14592,456,80,50,2000,0,1.6823730163574222,attn
64,8192,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.6355480957031251,attn
64,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.12226781425476074,attn
32,16384,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.6246303741455079,attn
16,4096,8192,8,8,h100,114,57,8,14592,456,80,50,2000,0,0.02984197130203247,attn
64,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.8276354949951173,attn
128,2048,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,1.2839760864257814,attn
64,16384,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.2448628845214844,attn
32,2048,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.047385394668579106,attn
128,16384,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,1.002748779296875,attn
16,8192,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.25840647583007814,attn
16,512,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.004648737573623657,attn
64,16384,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,1.2909446044921875,attn
128,4096,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.15373459091186525,attn
32,8192,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.9474413146972656,attn
64,8192,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.7139991607666016,attn
64,4096,16384,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.3898358245849609,attn
16,16384,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.5288286865234376,attn
32,4096,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.17752340621948243,attn
64,8192,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.5685271209716797,attn
128,1024,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.18328384704589842,attn
64,16384,4096,8,4,h100,114,57,8,14592,456,80,50,2000,0,1.4546850341796875,attn
32,2048,2048,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.004344582343101501,attn
128,16384,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.6760288696289064,attn
2,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.010649787187576294,attn
4,8192,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.03821366882324219,attn
64,8192,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,2048,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.034557892608642574,attn
32,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,1.0558209472656253,attn
64,2048,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.29974959106445315,attn
128,16384,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,1.0251887329101563,attn
64,4096,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.27936105346679685,attn
32,8192,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,1.5318908691406252,attn
16,4096,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0607808734893799,attn
64,16384,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,1024,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.23887255783081054,attn
32,4096,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.07099679603576661,attn
128,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,1024,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.030261696052551267,attn
8,16384,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.8803859313964845,attn
16,4096,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.06150115146636963,attn
64,8192,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.2874706604003906,attn
128,256,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.06072489490509033,attn
32,16384,4096,64,1,h100,114,57,8,14592,456,80,50,2000,0,2.51165625,attn
64,4096,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.5672184478759765,attn
128,16384,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,2048,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.25313353118896487,attn
16,8192,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.571887451171875,attn
32,1024,2048,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.0019123615980148317,attn
64,16384,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,8192,16,2,h100,114,57,8,14592,456,80,50,2000,0,1.1187591857910157,attn
64,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.4120345977783203,attn
32,8192,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.8831178436279297,attn
128,8192,4096,16,2,h100,114,57,8,14592,456,80,50,2000,0,1.28983857421875,attn
64,2048,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.09787968635559081,attn
8,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.13874653091430666,attn
4,2048,16384,128,1,h100,114,57,8,14592,456,80,50,2000,0,0.07262596549987795,attn
64,16384,1024,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.2953658142089844,attn
128,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.3455337203979492,attn
64,4096,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.11395906143188476,attn
128,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,2048,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.0997686840057373,attn
32,16384,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,2.734156921386719,attn
16,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0917237735748291,attn
64,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.3640137512207031,attn
128,4096,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.3271151214599609,attn
64,16384,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,1024,8192,8,8,h100,114,57,8,14592,456,80,50,2000,0,0.009507372808456422,attn
128,16384,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,1.5301798461914062,attn
16,8192,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0691625789642334,attn
16,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.23949327392578126,attn
64,8192,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.27498117065429695,attn
128,4096,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,16384,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,1.3613102416992189,attn
64,512,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.007266575980186462,attn
128,16384,16384,8,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.11426613807678224,attn
16,8192,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.08967107734680177,attn
32,4096,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.048228989410400394,attn
64,16384,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,1.3475460693359373,attn
128,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.36010827026367187,attn
64,8192,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,4096,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.24983481826782222,attn
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,1024,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.06472172145843505,attn
4,16384,2048,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.039305876922607424,attn
8,2048,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.011468417596817016,attn
64,16384,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,8192,4096,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.07562013320922852,attn
64,8192,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.36384114990234373,attn
128,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,2048,1024,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0362657247543335,attn
32,16384,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
16,4096,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.06696330261230468,attn
64,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,1024,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.0395020845413208,attn
64,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,4096,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.7282027374267579,attn
128,16384,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,2.107457458496094,attn
64,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.8097840057373047,attn
8,8192,4096,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.14580905685424805,attn
8,4096,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.004919494366645813,attn
64,16384,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,4096,128,2,h100,114,57,8,14592,456,80,50,2000,0,2.296891442871094,attn
32,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.37809501800537104,attn
64,4096,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.7782624725341798,attn
128,8192,2048,128,1,h100,114,57,8,14592,456,80,50,2000,0,4.009137084960937,attn
64,512,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.017837089633941653,attn
16,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.2665369888305665,attn
32,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.41777334442138675,attn
64,8192,8192,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.40251131439208987,attn
128,2048,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.6094398284912109,attn
64,16384,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,1.1941850341796876,attn
32,2048,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.03996804637908936,attn
128,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.14364385452270506,attn
8,8192,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.22090166091918945,attn
1,4096,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.003742011225223541,attn
64,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.3620590270996091,attn
128,2048,2048,8,4,h100,114,57,8,14592,456,80,50,2000,0,0.028808491039276123,attn
32,16384,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,1.2549742370605468,attn
64,2048,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.05204086513519287,attn
128,16384,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,16384,64,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.1795680320739746,attn
16,1024,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.06638671836853029,attn
64,16384,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,2.1039094238281253,attn
128,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.24056256942749027,attn
64,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.3694053466796872,attn
32,8192,1024,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.12496229248046875,attn
128,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.14229485168457032,attn
16,16384,16384,16,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
16,4096,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.17738422317504882,attn
64,16384,2048,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.30204494476318355,attn
128,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,8192,4096,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.6494693084716797,attn
64,4096,2048,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.0999640209197998,attn
128,8192,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,1024,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.01971067180633545,attn
16,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.534258953857422,attn
32,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.2093036750793457,attn
64,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.7547838043212891,attn
128,2048,2048,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.0942060661315918,attn
64,16384,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,2048,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.04788643970489502,attn
128,16384,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,16384,16,2,h100,114,57,8,14592,456,80,50,2000,0,1.6028953674316408,attn
1,8192,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.005002745604515075,attn
8,8192,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,0.35183430938720706,attn
64,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.6805520629882814,attn
128,2048,16384,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.30914032440185546,attn
32,16384,2048,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.9696694335937501,attn
64,2048,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.053784922790527344,attn
128,16384,8192,8,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.35875090332031245,attn
32,8192,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,2.0845845703125,attn
32,512,4096,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.003027115213871002,attn
64,16384,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.49033427276611324,attn
64,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.34169979858398436,attn
32,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.47400923767089853,attn
128,8192,1024,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.9930616210937501,attn
64,4096,16384,128,2,h100,114,57,8,14592,456,80,50,2000,0,1.428535076904297,attn
8,16384,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.31402216186523435,attn
8,8192,2048,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.02139334087371826,attn
64,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.9617518798828124,attn
128,4096,8192,8,4,h100,114,57,8,14592,456,80,50,2000,0,0.5849812744140624,attn
32,16384,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,2.7359301147460937,attn
64,1024,16384,128,1,h100,114,57,8,14592,456,80,50,2000,0,0.5550436798095703,attn
128,16384,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.12162731666564941,attn
16,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0913111385345459,attn
32,2048,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.022384962940216066,attn
64,16384,4096,128,4,h100,114,57,8,14592,456,80,50,2000,0,2.1001669555664066,attn
128,8192,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.3580110855102539,attn
32,4096,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.06043665904998778,attn
128,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,2048,2048,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.037736302375793465,attn
8,16384,16384,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.4989927917480469,attn
4,1024,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.00490927038192749,attn
64,16384,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.16866446075439454,attn
32,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,1.0561328186035155,attn
64,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.8089979949951172,attn
128,8192,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.8161436096191406,attn
64,4096,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.7487027740478516,attn
32,16384,1024,64,1,h100,114,57,8,14592,456,80,50,2000,0,1.9272610351562502,attn
16,4096,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.173566641998291,attn
64,8192,2048,16,2,h100,114,57,8,14592,456,80,50,2000,0,0.256458243560791,attn
128,512,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.08029471130371094,attn
64,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,1.0384756774902342,attn
32,4096,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.028541887950897217,attn
128,16384,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,4096,32,2,h100,114,57,8,14592,456,80,50,2000,0,0.567109603881836,attn
16,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.21206340560913084,attn
16,4096,4096,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.011927833557128906,attn
128,8192,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,1024,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.06206806869506837,attn
32,16384,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.24375342407226563,attn
128,16384,8192,64,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,8192,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
16,8192,2048,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.021783499145507812,attn
32,2048,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.14845822525024416,attn
64,16384,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.5137427459716797,attn
128,4096,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.541288427734375,attn
64,8192,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,1.6618809020996093,attn
32,8192,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.5054814056396485,attn
128,8192,16384,16,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,2048,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.04601312274932862,attn
4,16384,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.15225274200439454,attn
8,2048,1024,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.004331583976745606,attn
64,16384,16384,32,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.4728003204345703,attn
64,4096,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.352485205078125,attn
128,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.7130644653320312,attn
64,1024,8192,16,1,h100,114,57,8,14592,456,80,50,2000,0,0.18062424774169922,attn
32,16384,8192,128,4,h100,114,57,8,14592,456,80,50,2000,0,1.3607040344238281,attn
16,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.34951670684814456,attn
64,8192,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.2802414016723633,attn
128,4096,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.6981555267333985,attn
64,16384,4096,8,2,h100,114,57,8,14592,456,80,50,2000,0,2.883988671875,attn
32,256,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.004197811198234558,attn
128,16384,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.0778950050354004,attn
16,8192,16384,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.9713544738769532,attn
8,1024,8192,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.0024680592298507694,attn
64,16384,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,4096,16384,64,1,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,8192,2048,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.1380457420349121,attn
64,8192,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.357395736694336,attn
128,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,4096,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.09510645942687988,attn
16,16384,16384,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.6315233703613282,attn
32,4096,4096,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.05730347175598145,attn
64,8192,16384,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.959108053588867,attn
128,2048,4096,128,8,h100,114,57,8,14592,456,80,50,2000,0,0.05409845314025878,attn
64,16384,8192,32,2,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,2048,16384,8,2,h100,114,57,8,14592,456,80,50,2000,0,0.33056280517578124,attn
128,16384,2048,128,4,h100,114,57,8,14592,456,80,50,2000,0,3.8817085327148435,attn
64,8192,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.36504186401367195,attn
4,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.04333152198791503,attn
2,8192,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.059670870399475086,attn
64,8192,4096,128,1,h100,114,57,8,14592,456,80,50,2000,0,2.297089794921875,attn
128,2048,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.19460799713134766,attn
32,16384,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.3164962188720703,attn
64,2048,2048,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.011717191982269287,attn
128,16384,16384,32,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.5654409912109375,attn
32,8192,8192,16,4,h100,114,57,8,14592,456,80,50,2000,0,0.40532046508789055,attn
16,4096,8192,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.2611742721557617,attn
64,16384,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,1.037948712158203,attn
128,8192,1024,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.08278823165893555,attn
64,8192,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
32,4096,8192,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.2819439559936523,attn
128,8192,8192,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.7332590454101562,attn
64,512,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.06298640155792237,attn
16,16384,4096,64,2,h100,114,57,8,14592,456,80,50,2000,0,0.6297884796142579,attn
16,8192,8192,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.17533312988281252,attn
64,8192,8192,64,2,h100,114,57,8,14592,456,80,50,2000,0,1.3647659057617187,attn
128,2048,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,0.5986355346679687,attn
32,16384,4096,32,8,h100,114,57,8,14592,456,80,50,2000,0,0.2396080932617187,attn
64,2048,8192,16,8,h100,114,57,8,14592,456,80,50,2000,0,0.04709226875305175,attn
128,16384,16384,128,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
64,4096,1024,32,1,h100,114,57,8,14592,456,80,50,2000,0,0.1461478569030762,attn
16,8192,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.47922513275146483,attn
32,4096,2048,128,2,h100,114,57,8,14592,456,80,50,2000,0,0.1349308319091797,attn
64,16384,16384,16,4,h100,114,57,8,14592,456,80,50,2000,0,,attn
128,8192,8192,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.6661950897216797,attn
64,8192,8192,32,4,h100,114,57,8,14592,456,80,50,2000,0,0.7478660858154297,attn
32,4096,16384,64,4,h100,114,57,8,14592,456,80,50,2000,0,0.3599970947265625,attn
128,8192,4096,64,8,h100,114,57,8,14592,456,80,50,2000,0,0.35985909271240235,attn
