batch,seq_length,n_embed,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
0.6899958672001958,0.8302943389862776,0.5354766780510545,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.01177638117223978,0.20308983977884054,0.31525357626378536,h100,114,57,8,14592,456,80,50,2000,0,0.0005664384037256241,rms_norm
0.32342805713415146,0.6098959092050791,0.9608289115130901,h100,114,57,8,14592,456,80,50,2000,0,0.06776779518127442,rms_norm
0.8805614225566387,0.48171580117195845,0.17322400491684675,h100,114,57,8,14592,456,80,50,2000,0,0.06723476257324218,rms_norm
0.8603545827791095,0.7018686272203922,0.49105937872081995,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.4370177974924445,0.33151536900550127,0.6409699898213148,h100,114,57,8,14592,456,80,50,2000,0,0.034396416091918944,rms_norm
0.24291309528052807,0.9804936349391937,0.005280289798974991,h100,114,57,8,14592,456,80,50,2000,0,0.00844789433479309,rms_norm
0.5529762599617243,0.11111789289861917,0.8475726945325732,h100,114,57,8,14592,456,80,50,2000,0,0.033776025581359864,rms_norm
0.5997837223112583,0.5399229163303971,0.09241150505840778,h100,114,57,8,14592,456,80,50,2000,0,0.016726231956481933,rms_norm
0.16472209990024567,0.42694056034088135,0.8048218162730336,h100,114,57,8,14592,456,80,50,2000,0,0.03383936347961426,rms_norm
0.483960316516459,0.7600772054865956,0.4190117185935378,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.7822955595329404,0.14807045832276344,0.6988039389252663,h100,114,57,8,14592,456,80,50,2000,0,0.034436384010314944,rms_norm
0.9586304444819689,0.9262066809460521,0.886881435289979,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.2764983978122473,0.040656620636582375,0.2291586296632886,h100,114,57,8,14592,456,80,50,2000,0,0.0021181664109230043,rms_norm
0.08995734807103872,0.6473375326022506,0.6246140440925956,h100,114,57,8,14592,456,80,50,2000,0,0.016833870410919192,rms_norm
0.6431755153462291,0.26080995611846447,0.2745093107223511,h100,114,57,8,14592,456,80,50,2000,0,0.016736238288879397,rms_norm
0.6680988455191255,0.6753336852416396,0.7803741134703159,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.09632599074393511,0.2951842825859785,0.11874506901949644,h100,114,57,8,14592,456,80,50,2000,0,0.002156486403942108,rms_norm
0.2867313288152218,0.8918249038979411,0.7311175325885415,h100,114,57,8,14592,456,80,50,2000,0,0.06889382400512696,rms_norm
0.9796055629849434,0.012653017416596413,0.3849190752953291,h100,114,57,8,14592,456,80,50,2000,0,0.008437660789489746,rms_norm
0.7809318145737052,0.7959161968901753,0.20075176283717155,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.4542762590572238,0.17460158839821815,0.9170683054253459,h100,114,57,8,14592,456,80,50,2000,0,0.033742384147644036,rms_norm
0.14655461348593235,0.5133839780464768,0.31067528668791056,h100,114,57,8,14592,456,80,50,2000,0,0.008380542421340943,rms_norm
0.586499048396945,0.39109376072883606,0.5865612532943487,h100,114,57,8,14592,456,80,50,2000,0,0.06892718009948731,rms_norm
0.5083080530166626,0.946607768535614,0.3495198031887412,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.19336207583546638,0.08263363782316446,0.503336638212204,h100,114,57,8,14592,456,80,50,2000,0,0.008385540866851806,rms_norm
0.3762172358110547,0.7303606905043125,0.14682369865477085,h100,114,57,8,14592,456,80,50,2000,0,0.03348897457122803,rms_norm
0.8278743335977197,0.36540904361754656,0.9852098422124982,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.9326759036630392,0.58385288156569,0.6790895229205489,h100,114,57,8,14592,456,80,50,2000,0,,rms_norm
0.36480035074055195,0.4453883497044444,0.4549601748585701,h100,114,57,8,14592,456,80,50,2000,0,0.0344300178527832,rms_norm
