,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,3422.176000,1711.088000,1711.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,722809.408000,45322.820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,49135.840000,24567.920000,24567.920000,0.000000,4413.278000,0.000000,0.000000,11462.483000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,832.480000,416.240000,416.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,3422.176000,1711.088000,1711.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,32914.144000,16457.072000,16457.072000,0.000000,6917.236000,0.000000,0.000000,14903.818000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,416.240000,416.240000,416.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,3422.176000,1711.088000,1711.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,49135.840000,24567.920000,24567.920000,0.000000,4413.277000,0.000000,0.000000,11462.483000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,832.480000,416.240000,416.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,3422.176000,1711.088000,1711.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,32914.144000,16457.072000,16457.072000,0.000000,6917.236000,0.000000,0.000000,14903.817000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,416.240000,416.240000,416.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,3422.176000,1711.088000,1711.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,49135.840000,24567.920000,24567.920000,0.000000,4413.278000,0.000000,0.000000,11462.484000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,832.480000,416.240000,416.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,3422.176000,1711.088000,1711.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768132.228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
