,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,1855085.312000,4759.299000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,123065.760000,61532.880000,61532.880000,0.000000,111.622000,0.000000,0.000000,11780.244000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2831.936000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,82600.720000,41300.360000,41300.360000,0.000000,1078.011000,0.000000,0.000000,15648.037000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1415.968000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,123065.760000,61532.880000,61532.880000,0.000000,111.622000,0.000000,0.000000,11780.244000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2831.936000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,82600.720000,41300.360000,41300.360000,0.000000,1078.011000,0.000000,0.000000,15648.037000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1415.968000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,123065.760000,61532.880000,61532.880000,0.000000,111.622000,0.000000,0.000000,11780.244000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2831.936000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,82600.720000,41300.360000,41300.360000,0.000000,1078.011000,0.000000,0.000000,15648.038000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1415.968000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,123065.760000,61532.880000,61532.880000,0.000000,111.621000,0.000000,0.000000,11780.242000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2831.936000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,10631.648000,5315.824000,5315.824000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,82600.720000,41300.360000,41300.360000,0.000000,1078.011000,0.000000,0.000000,15648.036000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1415.968000,1415.968000,1415.968000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1859844.611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
