,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,9729.408000,4864.704000,4864.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,1851180.864000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,126501.568000,63250.784000,63250.784000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2873.696000,1436.848000,1436.848000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,9729.408000,4864.704000,4864.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,80408.256000,40204.128000,40204.128000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1436.848000,1436.848000,1436.848000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,9729.408000,4864.704000,4864.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,126501.568000,63250.784000,63250.784000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2873.696000,1436.848000,1436.848000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,9729.408000,4864.704000,4864.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,80408.256000,40204.128000,40204.128000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1436.848000,1436.848000,1436.848000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,9729.408000,4864.704000,4864.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1851181.632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
