,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,1484313.760000,1450.274000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,106749.920000,53374.960000,53374.960000,0.000000,0.000000,0.000000,0.000000,5855.288000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1599.408000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,64407.840000,32203.920000,32203.920000,0.000000,362.376000,0.000000,0.000000,7851.522000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,799.704000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,106749.920000,53374.960000,53374.960000,0.000000,0.000000,0.000000,0.000000,5855.289000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1599.408000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,64407.840000,32203.920000,32203.920000,0.000000,362.377000,0.000000,0.000000,7851.523000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,799.704000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,106749.920000,53374.960000,53374.960000,0.000000,0.000000,0.000000,0.000000,5855.290000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1599.408000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,64407.840000,32203.920000,32203.920000,0.000000,362.376000,0.000000,0.000000,7851.522000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,799.704000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,106749.920000,53374.960000,53374.960000,0.000000,0.000000,0.000000,0.000000,5855.288000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1599.408000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,5791.248000,2895.624000,2895.624000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,64407.840000,32203.920000,32203.920000,0.000000,362.377000,0.000000,0.000000,7851.523000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,799.704000,799.704000,799.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1485764.034000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
