,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,3109638.816000,2373.934000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,212178.720000,106089.360000,106089.360000,0.000000,0.000000,0.000000,0.000000,11780.249000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,3316.656000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,146838.240000,73419.120000,73419.120000,0.000000,593.291000,0.000000,0.000000,15648.040000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1658.328000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,212178.720000,106089.360000,106089.360000,0.000000,0.000000,0.000000,0.000000,11780.246000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,3316.656000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,146838.240000,73419.120000,73419.120000,0.000000,593.292000,0.000000,0.000000,15648.040000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1658.328000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,212178.720000,106089.360000,106089.360000,0.000000,0.000000,0.000000,0.000000,11780.246000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,3316.656000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,146838.240000,73419.120000,73419.120000,0.000000,593.290000,0.000000,0.000000,15648.037000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1658.328000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,212178.720000,106089.360000,106089.360000,0.000000,0.000000,0.000000,0.000000,11780.244000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,3316.656000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,11941.872000,5970.936000,5970.936000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,146838.240000,73419.120000,73419.120000,0.000000,593.293000,0.000000,0.000000,15648.041000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1658.328000,1658.328000,1658.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3112012.750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
