,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16454.656000,8227.328000,8227.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,4050610.848000,681.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,268008.448000,134004.224000,134004.224000,0.000000,0.000000,0.000000,0.000000,11160.774000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3553.776000,1776.888000,1776.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16454.656000,8227.328000,8227.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,199189.488000,99594.744000,99594.744000,0.000000,170.184000,0.000000,0.000000,14903.808000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1776.888000,1776.888000,1776.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16454.656000,8227.328000,8227.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,268008.448000,134004.224000,134004.224000,0.000000,0.000000,0.000000,0.000000,11160.788000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3553.776000,1776.888000,1776.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16454.656000,8227.328000,8227.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,199189.488000,99594.744000,99594.744000,0.000000,170.184000,0.000000,0.000000,14903.816000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1776.888000,1776.888000,1776.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16454.656000,8227.328000,8227.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,268008.448000,134004.224000,134004.224000,0.000000,0.000000,0.000000,0.000000,11160.792000,0.000000,4051292.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
