,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,333252.800000,26745.894000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,22621.840000,11310.920000,11310.920000,0.000000,2774.609000,0.000000,0.000000,6214.572000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,374.880000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,15181.088000,7590.544000,7590.544000,0.000000,3911.674000,0.000000,0.000000,7851.522000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,187.440000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,22621.840000,11310.920000,11310.920000,0.000000,2774.606000,0.000000,0.000000,6214.570000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,374.880000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,15181.088000,7590.544000,7590.544000,0.000000,3911.674000,0.000000,0.000000,7851.522000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,187.440000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,22621.840000,11310.920000,11310.920000,0.000000,2774.607000,0.000000,0.000000,6214.570000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,374.880000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,15181.088000,7590.544000,7590.544000,0.000000,3911.674000,0.000000,0.000000,7851.522000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,187.440000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,22621.840000,11310.920000,11310.920000,0.000000,2774.609000,0.000000,0.000000,6214.571000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,374.880000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,1598.816000,799.408000,799.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,15181.088000,7590.544000,7590.544000,0.000000,3911.673000,0.000000,0.000000,7851.522000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,187.440000,187.440000,187.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359998.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
