,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in_embedding,roofline_llama-7b_ubatch_8,7457.736000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,548572.096000,0.432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layernorm1,roofline_llama-7b_ubatch_8,1385.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q,roofline_llama-7b_ubatch_8,28192.592000,14096.296000,14096.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,roofline_llama-7b_ubatch_8,28192.592000,14096.296000,14096.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,roofline_llama-7b_ubatch_8,28192.592000,14096.296000,14096.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QK,roofline_llama-7b_ubatch_8,97.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKV,roofline_llama-7b_ubatch_8,97.408000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
concat,roofline_llama-7b_ubatch_8,28192.592000,14096.296000,14096.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residual1,roofline_llama-7b_ubatch_8,1385.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layernorm2,roofline_llama-7b_ubatch_8,1385.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp1,roofline_llama-7b_ubatch_8,75767.616000,37883.808000,37883.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp2,roofline_llama-7b_ubatch_8,75767.616000,37883.808000,37883.808000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residual2,roofline_llama-7b_ubatch_8,692.944000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
out_embedding,roofline_llama-7b_ubatch_8,7457.736000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,548572.528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
