,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_4,11488.832000,5744.416000,5744.416000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,2856599.904000,624.491000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_4,195866.416000,97933.208000,97933.208000,0.000000,0.000000,0.000000,0.000000,10306.819000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_4,3292.240000,1646.120000,1646.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_4,11488.832000,5744.416000,5744.416000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_4,132469.488000,66234.744000,66234.744000,0.000000,155.928000,0.000000,0.000000,13800.303000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_4,1646.120000,1646.120000,1646.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_4,11488.832000,5744.416000,5744.416000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_4,195866.416000,97933.208000,97933.208000,0.000000,0.000000,0.000000,0.000000,10306.813000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_4,3292.240000,1646.120000,1646.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_4,11488.832000,5744.416000,5744.416000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_4,132469.488000,66234.744000,66234.744000,0.000000,155.932000,0.000000,0.000000,13800.307000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_4,1646.120000,1646.120000,1646.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_4,11488.832000,5744.416000,5744.416000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2857224.395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
