,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,1938849.248000,17423.888000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,130921.824000,65460.912000,65460.912000,0.000000,1269.861000,0.000000,0.000000,13591.523000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2126.480000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,91821.088000,45910.544000,45910.544000,0.000000,3085.918000,0.000000,0.000000,17550.606000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1063.240000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,130921.824000,65460.912000,65460.912000,0.000000,1269.861000,0.000000,0.000000,13591.524000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2126.480000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,91821.088000,45910.544000,45910.544000,0.000000,3085.920000,0.000000,0.000000,17550.608000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1063.240000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,130921.824000,65460.912000,65460.912000,0.000000,1269.861000,0.000000,0.000000,13591.524000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2126.480000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,91821.088000,45910.544000,45910.544000,0.000000,3085.919000,0.000000,0.000000,17550.607000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1063.240000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,130921.824000,65460.912000,65460.912000,0.000000,1269.861000,0.000000,0.000000,13591.524000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2126.480000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,7945.952000,3972.976000,3972.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,91821.088000,45910.544000,45910.544000,0.000000,3085.919000,0.000000,0.000000,17550.607000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1063.240000,1063.240000,1063.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1956273.136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
