,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,6271745.984000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,367321.728000,183660.864000,183660.864000,0.000000,0.000000,0.000000,0.000000,11780.224000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,5096.352000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,367495.456000,183747.728000,183747.728000,0.000000,0.000000,0.000000,0.000000,15648.024000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2548.176000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,367321.728000,183660.864000,183660.864000,0.000000,0.000000,0.000000,0.000000,11780.224000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,5096.352000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,367495.456000,183747.728000,183747.728000,0.000000,0.000000,0.000000,0.000000,15648.024000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2548.176000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,367321.728000,183660.864000,183660.864000,0.000000,0.000000,0.000000,0.000000,11780.224000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,5096.352000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,367495.456000,183747.728000,183747.728000,0.000000,0.000000,0.000000,0.000000,15648.024000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2548.176000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,367321.728000,183660.864000,183660.864000,0.000000,0.000000,0.000000,0.000000,11780.224000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,5096.352000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,20116.224000,10058.112000,10058.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,367495.456000,183747.728000,183747.728000,0.000000,0.000000,0.000000,0.000000,15648.024000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2548.176000,2548.176000,2548.176000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6271746.752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
