,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,3681.712000,1840.856000,1840.856000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,620552.832000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,37006.496000,18503.248000,18503.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1010.688000,505.344000,505.344000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,3681.712000,1840.856000,1840.856000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,31430.480000,15715.240000,15715.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,505.344000,505.344000,505.344000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,3681.712000,1840.856000,1840.856000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,37006.496000,18503.248000,18503.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1010.688000,505.344000,505.344000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,3681.712000,1840.856000,1840.856000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620553.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
