batch,seq_length,n_embed,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
0.060388799756765366,0.9734999658539891,0.7324471902102232,a100,108,54,7,6912,432,40,40,1555,0,0.021138841629028324,rms_norm
0.9262261781841516,0.26081415731459856,0.4491576859727502,a100,108,54,7,6912,432,40,40,1555,0,0.08673981437683106,rms_norm
0.5022371606901288,0.7027314528822899,0.9688316211104393,a100,108,54,7,6912,432,40,40,1555,0,,rms_norm
0.3866285113617778,0.03158242255449295,0.19334497209638357,a100,108,54,7,6912,432,40,40,1555,0,0.0027089919686317443,rms_norm
0.35966401919722557,0.6068232785910368,0.33787055406719446,a100,108,54,7,6912,432,40,40,1555,0,0.04332677116394043,rms_norm
0.7440564427524805,0.12761267833411694,0.6211695950478315,a100,108,54,7,6912,432,40,40,1555,0,0.021213030338287354,rms_norm
0.8279694514349103,0.818507875315845,0.0858515864238143,a100,108,54,7,6912,432,40,40,1555,0,0.08443007926940918,rms_norm
0.19380599539726973,0.4159283144399524,0.861328698694706,a100,108,54,7,6912,432,40,40,1555,0,0.08484961242675783,rms_norm
0.13234249874949455,0.6496786568313837,0.048923852853477,a100,108,54,7,6912,432,40,40,1555,0,0.005266432070732117,rms_norm
0.7638202849775553,0.11576339043676853,0.7733774892985821,a100,108,54,7,6912,432,40,40,1555,0,0.08483839988708494,rms_norm
0.6797797726467252,0.9238305976614356,0.30863522458821535,a100,108,54,7,6912,432,40,40,1555,0,0.08432547798156738,rms_norm
0.2985615311190486,0.3416112205013633,0.525281960144639,a100,108,54,7,6912,432,40,40,1555,0,0.021184511947631834,rms_norm
0.4473630003631115,0.7665839875116944,0.8807564936578274,a100,108,54,7,6912,432,40,40,1555,0,,rms_norm
0.5661455933004618,0.49922403041273355,0.15629713516682386,a100,108,54,7,6912,432,40,40,1555,0,0.04208225288391113,rms_norm
0.989767019636929,0.5583443306386471,0.6366834733635187,a100,108,54,7,6912,432,40,40,1555,0,,rms_norm
0.1212437329813838,0.20746393129229546,0.4200424598529935,a100,108,54,7,6912,432,40,40,1555,0,0.010575769615173338,rms_norm
0.0724755385890603,0.5151723837479949,0.7871753433719277,a100,108,54,7,6912,432,40,40,1555,0,0.021009868717193604,rms_norm
0.9409987097606063,0.21901953872293234,0.003876088187098503,a100,108,54,7,6912,432,40,40,1555,0,0.010600396728515624,rms_norm
0.6149139031767845,0.7859368342906237,0.5390722220763564,a100,108,54,7,6912,432,40,40,1555,0,,rms_norm
0.496131194755435,0.4482548404484987,0.2635948732495308,a100,108,54,7,6912,432,40,40,1555,0,0.04210815982818604,rms_norm
0.25748555455356836,0.8810706324875355,0.14250691048800945,a100,108,54,7,6912,432,40,40,1555,0,0.04208855075836182,rms_norm
0.6387039190158248,0.3534872569143772,0.9257966289296746,a100,108,54,7,6912,432,40,40,1555,0,0.08484925613403319,rms_norm
0.8048961386084557,0.6693824538961053,0.40624456852674484,a100,108,54,7,6912,432,40,40,1555,0,,rms_norm
0.17341847531497478,0.06517566833645105,0.6817314540967345,a100,108,54,7,6912,432,40,40,1555,0,0.002669414401054382,rms_norm
0.2347612688317895,0.8613935858011246,0.49419763311743736,a100,108,54,7,6912,432,40,40,1555,0,0.08680949783325195,rms_norm
0.8689248478040099,0.4041703939437866,0.7186572132632136,a100,108,54,7,6912,432,40,40,1555,0,,rms_norm
