batch,max_seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
0.7599359396845102,0.0036468999460339546,0.1111670583486557,0.7614402398467064,0.1893792264163494,a100,108,54,7,6912,432,40,40,1555,0,0.008378982543945312,attn
0.3427953412756324,0.8993125474080443,0.81580482237041,0.01873357780277729,0.8353349799290299,a100,108,54,7,6912,432,40,40,1555,0,2.8300728637695314,attn
0.4614116232842207,0.13069101888686419,0.7004936030134559,0.13396659679710865,0.938032103702426,a100,108,54,7,6912,432,40,40,1555,0,0.07084288024902344,attn
0.8880207790061831,0.7798261335119605,0.4999756822362542,0.8922980204224586,0.08400657307356596,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.5391987981274724,0.37963287997990847,0.911046301946044,0.4277120344340801,0.44404440093785524,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.12211088091135025,0.5311550414189696,0.14684586971998215,0.6693200524896383,0.5783586204051971,a100,108,54,7,6912,432,40,40,1555,0,0.11673072624206544,attn
0.03086051531136036,0.08373863808810711,0.9475837824866176,0.9583375453948975,0.3033118434250355,a100,108,54,7,6912,432,40,40,1555,0,0.026907187080383303,attn
0.5729408031329513,0.9520529024302959,0.24306092876940966,0.20098269917070866,0.6563484081998467,a100,108,54,7,6912,432,40,40,1555,0,1.2092785583496093,attn
0.9841540614143014,0.3328330870717764,0.660110542550683,0.7280382942408323,0.7975447019562125,a100,108,54,7,6912,432,40,40,1555,0,0.3430238204956054,attn
0.4325525350868702,0.7026799060404301,0.39185937121510506,0.48545369878411293,0.16223579086363316,a100,108,54,7,6912,432,40,40,1555,0,1.8827422607421873,attn
0.3101462321355939,0.4558026324957609,0.03070047963410616,0.3545938916504383,0.048615735955536366,a100,108,54,7,6912,432,40,40,1555,0,0.6251456512451172,attn
0.852294459939003,0.5721609108150005,0.7947707725688815,0.6128032486885786,0.9133567735552788,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.700962221249938,0.2068492528051138,0.365999486297369,0.08574687875807285,0.5546292867511511,a100,108,54,7,6912,432,40,40,1555,0,0.3634889221191407,attn
0.1492922632023692,0.8208357430994511,0.5668907184153795,0.8274769634008408,0.4077074555680156,a100,108,54,7,6912,432,40,40,1555,0,0.8734496795654296,attn
0.17925806064158678,0.24825559090822935,0.21563008520752192,0.37874110136181116,0.8640723768621683,a100,108,54,7,6912,432,40,40,1555,0,0.01892126722335815,attn
0.7213381007313728,0.849059441126883,0.9828861346468329,0.6516596926376224,0.22095416393131018,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.8201317768543959,0.4993708161637187,0.4271593317389488,0.18652385380119085,0.3622724423184991,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.2685300065204501,0.5976655492559075,0.6326859053224325,0.9136658208444715,0.7231183238327503,a100,108,54,7,6912,432,40,40,1555,0,0.2801185272216796,attn
0.39599781669676304,0.36836550664156675,0.7597149526700377,0.8101517604663968,0.6128551987931132,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.938146292231977,0.721121528185904,0.05788097623735666,0.036134555004537106,0.47375102899968624,a100,108,54,7,6912,432,40,40,1555,0,0.32946247558593755,attn
0.5994854057207704,0.11752856057137251,0.5940774213522673,0.5012693805620074,0.11490153521299362,a100,108,54,7,6912,432,40,40,1555,0,0.2724757553100586,attn
0.04781569167971611,0.9716798076406121,0.3309412747621536,0.27522602770477533,0.9718249263241887,a100,108,54,7,6912,432,40,40,1555,0,0.07800883178710938,attn
0.08046669326722622,0.41537677496671677,0.5145869506523013,0.0955832963809371,0.1304180258885026,a100,108,54,7,6912,432,40,40,1555,0,0.273474203491211,attn
0.5071287779137492,0.5488353911787271,0.3089311169460416,0.868623954243958,0.7685656659305096,a100,108,54,7,6912,432,40,40,1555,0,0.370947428894043,attn
0.9084250824525952,0.16426517069339752,0.8508625347167253,0.3410195196047425,0.628618748858571,a100,108,54,7,6912,432,40,40,1555,0,0.9234769439697267,attn
0.49128423631191254,0.8002176452428102,0.08398085460066795,0.5680394200608134,0.2707292949780822,a100,108,54,7,6912,432,40,40,1555,0,2.5880692626953126,attn
0.3597822645679116,0.04526900500059128,0.46467382926493883,0.7184307454153895,0.3777599036693573,a100,108,54,7,6912,432,40,40,1555,0,0.03062292499542236,attn
0.7863916642963886,0.9267716351896524,0.7279239473864436,0.44453560654073954,0.5198891656473279,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.6252028960734606,0.2961095720529556,0.17427097633481026,0.9721408160403371,0.8798048747703433,a100,108,54,7,6912,432,40,40,1555,0,0.11121807327270508,attn
0.20811522658914328,0.676201717928052,0.8757458720356226,0.2459753965958953,0.0179643165320158,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.2119723316282034,0.3899743538349867,0.13977778516709805,0.8652075193822384,0.33923237584531307,a100,108,54,7,6912,432,40,40,1555,0,0.3665143814086914,attn
0.6368651119992137,0.5195772610604763,0.9351443275809288,0.10681506060063839,0.7009929148480296,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.790346940048039,0.1388884987682104,0.4751226296648383,0.5714582670480013,0.8412144901230931,a100,108,54,7,6912,432,40,40,1555,0,0.14459402236938476,attn
0.37155790627002716,0.7708803601562977,0.7072185585275292,0.3297892138361931,0.1991347298026085,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.4951185146346688,0.008144734427332878,0.8380031138658524,0.4489294961094856,0.08984579052776098,a100,108,54,7,6912,432,40,40,1555,0,0.1960962562561035,attn
0.9200792498886585,0.8936098776757717,0.10221452824771404,0.7062233109027147,0.9478078726679087,a100,108,54,7,6912,432,40,40,1555,0,1.2907645141601563,attn
0.5111071188002825,0.259012958034873,0.5505146766081452,0.24157909117639065,0.5881057865917683,a100,108,54,7,6912,432,40,40,1555,0,0.3527311874389648,attn
0.09224966820329428,0.6429588980972767,0.25102829094976187,0.9843467883765697,0.4499160358682275,a100,108,54,7,6912,432,40,40,1555,0,0.18600094680786133,attn
0.05947099346667528,0.21116397995501757,0.5908209644258022,0.6482423339039087,0.6661246614530683,a100,108,54,7,6912,432,40,40,1555,0,0.04181509075164795,attn
0.6033208146691322,0.8158044656738639,0.3590993005782366,0.38997194170951843,0.3091515302658081,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.9499283712357283,0.4622458266094327,0.8014193819835782,0.9170855320990086,0.1681079100817442,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.3999752653762698,0.5645126169547439,0.005923653952777386,0.17529441229999065,0.8072923375293612,a100,108,54,7,6912,432,40,40,1555,0,0.08516582374572754,attn
0.28019299544394016,0.34299145359545946,0.3830442223697901,0.04052758030593395,0.919203381985426,a100,108,54,7,6912,432,40,40,1555,0,0.09058370552062989,attn
0.8239896586164832,0.6917735179886222,0.6821715719997883,0.7979434616863728,0.05839937273412943,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.7331127310171723,0.09211922157555819,0.22032113652676344,0.2708306461572647,0.41746248956769705,a100,108,54,7,6912,432,40,40,1555,0,0.04862464008331299,attn
0.18321232125163078,0.9424357479438186,0.9562236787751317,0.5134762767702341,0.5605083126574755,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.14546007104218006,0.11298555880784988,0.3238427471369505,0.18877440225332975,0.2268241597339511,a100,108,54,7,6912,432,40,40,1555,0,0.024441805076599123,attn
0.6893096631392837,0.977459380403161,0.6183280795812607,0.9627305725589395,0.8738183211535215,a100,108,54,7,6912,432,40,40,1555,0,1.7745051635742186,attn
0.8483145097270608,0.36218205094337463,0.03342457767575979,0.49766059685498476,0.7328966856002808,a100,108,54,7,6912,432,40,40,1555,0,0.09941565475463868,attn
0.2983611710369587,0.728053005412221,0.7661652052775025,0.7236429145559669,0.3681138353422284,a100,108,54,7,6912,432,40,40,1555,0,1.3604455017089845,attn
0.42869715858250856,0.4889527037739754,0.6549147889018059,0.624034090898931,0.4835038799792528,a100,108,54,7,6912,432,40,40,1555,0,0.907029040527344,attn
0.972494050860405,0.6092887613922358,0.41805425845086575,0.35117653477936983,0.6187325930222869,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.5689833220094442,0.24010327458381653,0.9912360915914178,0.8162475237622857,0.9776737028732896,a100,108,54,7,6912,432,40,40,1555,0,0.5222300201416015,attn
0.019083145074546337,0.8579283077269793,0.193058161996305,0.08916659187525511,0.1246868185698986,a100,108,54,7,6912,432,40,40,1555,0,0.18858997879028322,attn
0.11044997815042734,0.28599664103239775,0.9001338072121143,0.284645807929337,0.7744435295462608,a100,108,54,7,6912,432,40,40,1555,0,0.1587567108154297,attn
0.535342525690794,0.687031471170485,0.16703505255281925,0.558479911647737,0.14017136115580797,a100,108,54,7,6912,432,40,40,1555,0,0.929484390258789,attn
0.8762445393949747,0.0368115184828639,0.7344810785725713,0.030939552001655102,0.28051504772156477,a100,108,54,7,6912,432,40,40,1555,0,0.8802311157226563,attn
0.45745527651160955,0.9364339569583535,0.44011067133396864,0.7570439362898469,0.6344680096954107,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.3311417680233717,0.16002735029906034,0.074707867577672,0.9035297865048051,0.5296346256509423,a100,108,54,7,6912,432,40,40,1555,0,0.02398863363265991,attn
0.756102736108005,0.805203759111464,0.873259212821722,0.1305501637980342,0.3836294300854206,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.6594586493447423,0.4088881490752101,0.28628295194357634,0.658089748583734,0.023805225268006325,a100,108,54,7,6912,432,40,40,1555,0,1.856968395996094,attn
0.24060142785310745,0.5565603235736489,0.523013268597424,0.43113088328391314,0.8895827671512961,a100,108,54,7,6912,432,40,40,1555,0,0.23500554428100587,attn
0.22109245415776968,0.1463130647316575,0.7836620602756739,0.06719238869845867,0.45663589518517256,a100,108,54,7,6912,432,40,40,1555,0,0.22322611160278322,attn
0.679012643173337,0.7642000867053866,0.0164179690182209,0.8401719965040684,0.5674703326076269,a100,108,54,7,6912,432,40,40,1555,0,2.3708206665039064,attn
0.7677993215620518,0.39525868091732264,0.5740935383364558,0.3672894537448883,0.9586208388209343,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.31940037105232477,0.5155327497050166,0.3685636045411229,0.5942483339458704,0.06560562271624804,a100,108,54,7,6912,432,40,40,1555,0,1.8761443908691409,attn
0.4379007816314697,0.2683770591393113,0.24147361144423485,0.7446395996958017,0.20779203809797764,a100,108,54,7,6912,432,40,40,1555,0,0.4316351501464844,attn
0.8957520769909024,0.6343080950900912,0.9433108884841204,0.47080548107624054,0.8147345026955009,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.5470843790099025,0.019274846650660038,0.4051655577495694,0.9436889179050922,0.7060527810826898,a100,108,54,7,6912,432,40,40,1555,0,0.029393971347808835,attn
0.09875481389462948,0.8836885867640376,0.6682898057624698,0.21758454851806164,0.31683798506855965,a100,108,54,7,6912,432,40,40,1555,0,0.8423446502685549,attn
0.00737285241484642,0.44017467834055424,0.48471660912036896,0.4130638763308525,0.534040242433548,a100,108,54,7,6912,432,40,40,1555,0,0.028801433467864995,attn
0.5807100469246507,0.5877848640084267,0.6903614532202482,0.6859214175492525,0.4261088268831372,a100,108,54,7,6912,432,40,40,1555,0,0.90891904296875,attn
0.9920169850811362,0.19122505374252796,0.15038655046373606,0.15056838653981686,0.03602453600615263,a100,108,54,7,6912,432,40,40,1555,0,1.0260608489990237,attn
0.4091580603271723,0.836463451385498,0.9172725593671203,0.8776493333280087,0.9242446552962065,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.2866349322721362,0.06811282970011234,0.5365184601396322,0.7741353325545788,0.7866373294964433,a100,108,54,7,6912,432,40,40,1555,0,0.01591976952552795,attn
0.860026253387332,0.9676751866936684,0.2732640728354454,0.00017914734780788422,0.1748463623225689,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.7088482901453972,0.3172110337764025,0.8249606480821967,0.5355310458689928,0.2848994452506304,a100,108,54,7,6912,432,40,40,1555,0,2.5735440307617186,attn
0.12593573052436113,0.7183059453964233,0.12349668238312006,0.3095487430691719,0.6769485985860229,a100,108,54,7,6912,432,40,40,1555,0,0.05346191368103028,attn
0.17148669343441725,0.3527375003322959,0.7253600377589464,0.9848363781347871,0.09425140731036663,a100,108,54,7,6912,432,40,40,1555,0,0.1902645767211914,attn
0.744824131950736,0.736745429225266,0.457471277564764,0.22742048185318708,0.9902872694656253,a100,108,54,7,6912,432,40,40,1555,0,0.520698777770996,attn
0.8435278832912445,0.10190442856401205,0.8900286508724093,0.6998762553557754,0.6003250973299146,a100,108,54,7,6912,432,40,40,1555,0,0.9270512634277346,attn
0.2606692062690854,0.9873075829818845,0.18537989724427462,0.45723063964396715,0.4845779240131378,a100,108,54,7,6912,432,40,40,1555,0,0.7925865509033203,attn
0.38826433196663857,0.2326297303661704,0.3007521219551563,0.3263708921149373,0.3514261757954955,a100,108,54,7,6912,432,40,40,1555,0,0.12720337905883788,attn
0.9616554090753198,0.8646816732361913,0.5012809727340937,0.5846412694081664,0.7356679160147905,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.6228441214188933,0.48374882992357016,0.08825395721942186,0.1121846018359065,0.8455988876521587,a100,108,54,7,6912,432,40,40,1555,0,0.08371153907775879,attn
0.03993131406605244,0.6132916556671262,0.8524501202628016,0.8539757365360856,0.24161531869322062,a100,108,54,7,6912,432,40,40,1555,0,0.6298749908447266,attn
0.07269486039876938,0.06089099869132042,0.051654987037181854,0.5178711703047156,0.8923353971913457,a100,108,54,7,6912,432,40,40,1555,0,0.0010436607867479323,attn
0.5306152971461415,0.9111455362290144,0.7561744805425406,0.26057734061032534,0.007137112319469452,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.9318216843530536,0.31173544004559517,0.341073633171618,0.7955036023631692,0.39840962551534176,a100,108,54,7,6912,432,40,40,1555,0,0.7642959899902344,attn
0.4834229778498411,0.6605794932693243,0.609336762689054,0.05273592006415129,0.5014271168038249,a100,108,54,7,6912,432,40,40,1555,0,1.086280499267578,attn
0.35204927530139685,0.4310009144246578,0.9705567192286253,0.16796887945383787,0.6470925398170948,a100,108,54,7,6912,432,40,40,1555,0,1.477940838623047,attn
0.8099003229290247,0.5332076232880354,0.20647452771663666,0.9263613233342767,0.2500677118077874,a100,108,54,7,6912,432,40,40,1555,0,2.94507060546875,attn
0.6485611461102962,0.17989318445324898,0.6332969283685088,0.39143619406968355,0.1412640055641532,a100,108,54,7,6912,432,40,40,1555,0,0.7017458129882812,attn
0.2002313369885087,0.7845937516540289,0.43240899685770273,0.633105262182653,0.7560164872556925,a100,108,54,7,6912,432,40,40,1555,0,0.7075507690429689,attn
0.19698290340602398,0.328668468631804,0.9864666871726513,0.4686087388545275,0.2006007805466652,a100,108,54,7,6912,432,40,40,1555,0,1.1257901245117188,attn
0.6529425783082843,0.6990627003833652,0.18806366808712482,0.6945910528302193,0.8397403927519917,a100,108,54,7,6912,432,40,40,1555,0,0.23449687042236328,attn
0.80655696708709,0.07997061405330896,0.6518676476553082,0.22173438593745232,0.698557454161346,a100,108,54,7,6912,432,40,40,1555,0,0.2813606948852539,attn
0.3562127575278282,0.9479777989909053,0.41523982118815184,0.9956905599683523,0.3416596706956625,a100,108,54,7,6912,432,40,40,1555,0,1.7555446411132813,attn
0.48020549956709146,0.21049522701650858,0.03818046487867832,0.8452992644160986,0.44746960792690516,a100,108,54,7,6912,432,40,40,1555,0,0.16993310623168947,attn
0.9361110590398312,0.825032944791019,0.7711766697466373,0.1182183288037777,0.5905602611601353,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.5272409711033106,0.45984520111232996,0.3269029287621379,0.5910742208361626,0.949270585551858,a100,108,54,7,6912,432,40,40,1555,0,0.23391718292236333,attn
0.07695041503757238,0.5759002147242427,0.6211250694468617,0.31821666844189167,0.08839124348014593,a100,108,54,7,6912,432,40,40,1555,0,0.2513349632263183,attn
0.043332372792065144,0.0076914820820093155,0.2812712397426367,0.0604814775288105,0.8087516529485583,a100,108,54,7,6912,432,40,40,1555,0,0.0005080576062202454,attn
0.6186152994632721,0.9030500426888466,0.5182571485638618,0.7865858655422926,0.16665568761527538,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.9648461546748877,0.2564005870372057,0.07191066350787878,0.2511995676904917,0.30670754611492157,a100,108,54,7,6912,432,40,40,1555,0,0.12888386459350581,attn
0.3839482245966792,0.6541309356689453,0.8701987722888589,0.5250336676836014,0.6685758577659726,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.2639782000333071,0.375863054767251,0.7394753098487854,0.6285476982593536,0.5580686200410128,a100,108,54,7,6912,432,40,40,1555,0,1.3599102416992188,attn
0.8393300389871001,0.5270819440484047,0.4448798578232527,0.40158883668482304,0.4198950892314315,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.7481069276109338,0.126524331048131,0.9029480153694749,0.9369761478155851,0.05987060908228159,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.16713962331414223,0.7762106657028198,0.17008194979280233,0.16399652138352394,0.917724933475256,a100,108,54,7,6912,432,40,40,1555,0,0.15427082061767577,attn
0.12918795086443424,0.16837079729884863,0.5533173717558384,0.6049046264961362,0.37347946036607027,a100,108,54,7,6912,432,40,40,1555,0,0.034149580574035644,attn
0.7044706484302878,0.8038941146805882,0.2540865782648325,0.3632355770096183,0.7275382727384567,a100,108,54,7,6912,432,40,40,1555,0,0.7926561767578126,attn
0.8633658224716783,0.41896346863359213,0.8430165024474263,0.8356654746457934,0.8674680273979902,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.28246765956282616,0.5530915604904294,0.10696468036621809,0.07727301213890314,0.23318154644221067,a100,108,54,7,6912,432,40,40,1555,0,0.1656360450744629,attn
0.4123793812468648,0.2924007913097739,0.47230626828968525,0.20813284907490015,0.11834081634879112,a100,108,54,7,6912,432,40,40,1555,0,0.7376588256835939,attn
0.9877314493060112,0.6720675947144628,0.7041771523654461,0.9509005500003695,0.9840124929323792,a100,108,54,7,6912,432,40,40,1555,0,1.1519067016601565,attn
0.5840805303305387,0.04104129131883383,0.1347775859758258,0.4784714272245765,0.6241101389750838,a100,108,54,7,6912,432,40,40,1555,0,0.022037606525421145,attn
0.00311345886439085,0.9232172118499875,0.9303768174722791,0.7357652382925153,0.4781192410737276,a100,108,54,7,6912,432,40,40,1555,0,0.10892144584655761,attn
0.09534990880638361,0.49514516815543175,0.22336232475936413,0.8841256676241755,0.6398402508348227,a100,108,54,7,6912,432,40,40,1555,0,0.1863173637390137,attn
0.5513093508780003,0.5941093843430281,0.9590397775173187,0.14233454409986734,0.2751346407458186,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.8925651777535677,0.24454860761761665,0.38781148847192526,0.6772940726950765,0.1338297100737691,a100,108,54,7,6912,432,40,40,1555,0,1.4233749023437496,attn
0.44222073908895254,0.8449233081191778,0.6871715420857072,0.41902368422597647,0.780777134001255,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.316087594255805,0.12111350521445274,0.7983608618378639,0.3037906354293227,0.8832301488146186,a100,108,54,7,6912,432,40,40,1555,0,0.14164976654052736,attn
0.7719933865591884,0.9759380500763655,0.003120711073279381,0.5464362623170018,0.030166009441018105,a100,108,54,7,6912,432,40,40,1555,0,9.743033935546874,attn
0.6757336305454373,0.37246911600232124,0.5860705533996224,0.011475720442831516,0.3889983333647251,a100,108,54,7,6912,432,40,40,1555,0,1.184913610839844,attn
0.2254433035850525,0.7247998025268316,0.35408569779247046,0.7688916055485606,0.5242737689986825,a100,108,54,7,6912,432,40,40,1555,0,0.548479995727539,attn
0.23716992046684027,0.07229637913405895,0.09325391054153442,0.7333225160837173,0.06804534513503313,a100,108,54,7,6912,432,40,40,1555,0,0.02105164823532104,attn
0.6640232149511576,0.954412218183279,0.8572173994034529,0.49067690409719944,0.9561882093548775,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.7524541728198528,0.32362999580800533,0.3035682374611497,0.9552944879978895,0.5659990664571524,a100,108,54,7,6912,432,40,40,1555,0,0.42946503601074226,attn
0.33561039809137583,0.7033568806946278,0.5043221479281783,0.19787858799099922,0.45811437349766493,a100,108,54,7,6912,432,40,40,1555,0,0.5020456451416015,attn
0.45393259078264236,0.45023524574935436,0.8850150313228369,0.07873821631073952,0.3153786398470402,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.8808390619233251,0.5843013487756252,0.18062949925661087,0.8205293547362089,0.707505033351481,a100,108,54,7,6912,432,40,40,1555,0,1.4721060302734377,attn
0.5317851258441806,0.19961478374898434,0.7225571116432548,0.35591290332376957,0.8171785166487098,a100,108,54,7,6912,432,40,40,1555,0,0.17391861724853516,attn
0.11488866619765759,0.8352000899612904,0.4544127443805337,0.6141832768917084,0.2053408119827509,a100,108,54,7,6912,432,40,40,1555,0,1.4118136352539061,attn
0.022667337208986282,0.27871034760028124,0.6380470935255289,0.7625435944646597,0.9266911130398512,a100,108,54,7,6912,432,40,40,1555,0,0.01200035834312439,attn
0.5645714262500405,0.6311011156067252,0.43742236867547035,0.019775908440351486,0.03357003163546324,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.9759899443015456,0.027387981303036213,0.9736149935051799,0.5469229891896248,0.42464608419686556,a100,108,54,7,6912,432,40,40,1555,0,0.19783388290405274,attn
0.4240758437663317,0.8821524446830153,0.20927723962813616,0.2896291632205248,0.5354948192834854,a100,108,54,7,6912,432,40,40,1555,0,1.2096735778808594,attn
0.3019753126427531,0.15077314991503954,0.3363061361014843,0.42439608462154865,0.6754825180396438,a100,108,54,7,6912,432,40,40,1555,0,0.06915205078124999,attn
0.8438114579766989,0.7512098392471671,0.6043365467339754,0.6660651490092278,0.28637357242405415,a100,108,54,7,6912,432,40,40,1555,0,,attn
0.6927755922079086,0.4014048622921109,0.04861356783658266,0.13891717419028282,0.17728185281157494,a100,108,54,7,6912,432,40,40,1555,0,0.41919841156005855,attn
0.14092992711812258,0.5003070896491408,0.7533581359311938,0.8973096217960119,0.7842100048437715,a100,108,54,7,6912,432,40,40,1555,0,0.3108407302856445,attn
0.18664767872542143,0.4286465123295784,0.4021051302552223,0.3382377540692687,0.49093057215213776,a100,108,54,7,6912,432,40,40,1555,0,0.45243642425537106,attn
