batch,max_seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
128,4096,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.42897976531982424,attn
64,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,1024,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.10321152000427244,attn
128,16384,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,1.3966782958984374,attn
16,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.11802265548706055,attn
16,4096,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.2647858215332032,attn
64,8192,1024,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.30131225891113284,attn
128,512,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.02895953912734986,attn
32,16384,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,2.811729223632813,attn
64,2048,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.10985369682312011,attn
128,16384,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,1.0968652404785157,attn
8,8192,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.13552757873535157,attn
8,1024,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.007957862424850463,attn
64,16384,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,4096,2048,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.21008629760742187,attn
64,8192,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.27840169067382814,attn
128,8192,4096,32,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,1.0933331481933592,attn
32,16384,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6517768188476564,attn
32,2048,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.14059904022216796,attn
64,16384,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,2.59457568359375,attn
128,4096,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7623073791503905,attn
64,16384,4096,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.751517691040039,attn
64,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.36972646484375005,attn
128,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.6994899963378907,attn
16,16384,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.35366906890869143,attn
8,4096,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.09499100074768066,attn
64,8192,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.5214424057006837,attn
128,1024,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04412334060668945,attn
64,16384,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,4096,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.17475082321166993,attn
128,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,16384,8,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,8192,2048,128,1,a100,108,54,7,6912,432,40,40,1555,0,1.2706347412109376,attn
16,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.117443225479126,attn
64,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.903411456298828,attn
128,2048,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,2.318766955566406,attn
32,16384,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.6760059356689453,attn
64,512,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.014702233600616454,attn
128,16384,8192,16,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,1024,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.08166502418518067,attn
4,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.1652397064208984,attn
16,4096,2048,8,2,a100,108,54,7,6912,432,40,40,1555,0,0.02801740808486939,attn
64,16384,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.37098245086669923,attn
64,8192,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.8797391418457035,attn
32,4096,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,2.2053484375,attn
128,8192,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.4631976989746093,attn
64,1024,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.0641847291946411,attn
32,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,1.7066313842773435,attn
32,8192,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.09548098526000977,attn
64,8192,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,2048,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.2878418472290039,attn
32,16384,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,1.759357794189453,attn
64,4096,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,1.0522642883300783,attn
128,16384,2048,32,4,a100,108,54,7,6912,432,40,40,1555,0,1.5062332946777344,attn
64,8192,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.880812799072266,attn
16,8192,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.05952148475646972,attn
1,1024,8192,32,1,a100,108,54,7,6912,432,40,40,1555,0,0.004093747234344482,attn
64,16384,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,1.3410239501953125,attn
128,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3488949737548828,attn
32,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.4512997863769531,attn
128,8192,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,2048,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.036015513420104985,attn
16,16384,16384,16,2,a100,108,54,7,6912,432,40,40,1555,0,5.677412133789064,attn
16,2048,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.017753600120544437,attn
64,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,2048,128,2,a100,108,54,7,6912,432,40,40,1555,0,2.5371562866210935,attn
32,8192,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.7104384613037109,attn
64,4096,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.1844713493347168,attn
128,8192,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,256,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04785484771728516,attn
8,16384,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.1013476360321045,attn
8,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.30620436401367185,attn
64,8192,4096,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.45300167846679684,attn
128,4096,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.34373928833007816,attn
64,16384,8192,32,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,2048,1024,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.02241116142272949,attn
128,16384,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.35187302246093755,attn
32,8192,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,1.1419236816406246,attn
32,4096,1024,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.02317066240310669,attn
64,16384,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.2789462509155274,attn
64,4096,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.5294859252929688,attn
128,8192,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.862728045654297,attn
64,1024,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.06413511657714845,attn
8,16384,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.4837608474731446,attn
8,8192,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.1240419334411621,attn
64,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.9080468933105468,attn
128,4096,16384,8,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,16384,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,5.373177319335937,attn
32,2048,4096,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.1432017395019531,attn
128,16384,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09925903358459473,attn
16,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6670720031738282,attn
16,4096,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.04789923820495605,attn
64,8192,8192,16,2,a100,108,54,7,6912,432,40,40,1555,0,2.283487329101563,attn
128,1024,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04416921596527099,attn
32,16384,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,2.3045785766601563,attn
64,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.33505992126464845,attn
128,16384,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
2,8192,2048,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.010391910552978518,attn
16,512,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.047527628898620604,attn
64,16384,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.6454655487060548,attn
128,4096,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7634759124755859,attn
64,8192,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,2.1055696166992184,attn
32,8192,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.20597990341186523,attn
128,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,2048,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.07025843200683593,attn
32,16384,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,1.2830115844726564,attn
64,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.369911752319336,attn
128,2048,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.5881369049072266,attn
32,16384,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.7098195495605469,attn
64,1024,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.00438702073097229,attn
128,16384,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.1327238647460937,attn
16,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.2761290222167969,attn
4,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.02045803518295288,attn
64,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,1024,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.601024203491211,attn
64,8192,16384,16,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,4096,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.34663152770996086,attn
128,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,1.132259893798828,attn
64,2048,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.4475193878173829,attn
16,16384,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3971367431640625,attn
16,2048,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.017657753562927245,attn
64,16384,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,5.372133032226563,attn
128,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,8192,1024,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.15618493347167967,attn
64,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.4629034011840821,attn
128,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.431270915222168,attn
8,16384,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.5653029327392577,attn
16,4096,4096,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.14991016998291018,attn
64,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,1.371794317626953,attn
128,512,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.05828290615081787,attn
64,16384,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,2048,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.9220335083007812,attn
128,16384,2048,8,4,a100,108,54,7,6912,432,40,40,1555,0,1.4319874084472657,attn
64,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.4591379440307616,attn
32,8192,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.3714885635375976,attn
32,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.1700699157714844,attn
64,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.4609786911010743,attn
128,1024,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.2075171829223633,attn
32,16384,2048,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7500399627685548,attn
64,2048,8192,8,2,a100,108,54,7,6912,432,40,40,1555,0,0.28678149261474606,attn
128,16384,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.3696708084106445,attn
8,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3334895111083985,attn
8,2048,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.00897203197479248,attn
64,16384,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.4620351959228516,attn
32,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.676638412475586,attn
128,8192,1024,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.2458319274902345,attn
64,4096,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.3524866577148438,attn
16,16384,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.8743091094970703,attn
16,4096,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.534695068359375,attn
64,16384,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.7930609130859374,attn
128,8192,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.5471740936279297,attn
64,4096,2048,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.1698600456237793,attn
128,8192,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,2048,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.02732011528015137,attn
4,16384,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.34628551940917973,attn
16,8192,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.04781619205474853,attn
64,8192,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,2048,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.06062817287445069,attn
64,16384,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,256,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.007196364855766297,attn
128,16384,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,2.504462414550781,attn
32,8192,4096,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.1035507209777832,attn
32,1024,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.030534963130950925,attn
64,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,4096,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.1295436798095703,attn
32,8192,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,2.961510754394531,attn
64,8192,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,1.1170613708496093,attn
64,2048,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.4487385055541992,attn
16,16384,1024,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.16070824966430663,attn
2,4096,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.032360806465148925,attn
64,8192,2048,128,2,a100,108,54,7,6912,432,40,40,1555,0,1.2709894104003907,attn
128,2048,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.6023800842285156,attn
64,16384,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.7935978485107421,attn
32,4096,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.02460272645950318,attn
128,16384,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,1.0958541137695312,attn
16,8192,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.25095541610717764,attn
16,8192,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.17515873336791996,attn
64,8192,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,4096,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.21950699539184568,attn
32,16384,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,2.2080880859375,attn
64,1024,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.20577428283691407,attn
128,16384,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.5284027404785157,attn
4,8192,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.11553914833068848,attn
8,2048,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.009425100755691527,attn
64,16384,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.46121513061523434,attn
32,4096,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.07483878440856935,attn
128,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,512,2048,16,1,a100,108,54,7,6912,432,40,40,1555,0,0.013805004835128785,attn
32,16384,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,1.7698301330566408,attn
32,4096,2048,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.04244817905426025,attn
64,8192,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,512,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.019653683185577392,attn
32,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,1.3849112609863283,attn
64,2048,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.4483898834228516,attn
128,16384,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,8192,16,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
8,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.0696674301147461,attn
4,1024,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.007707647943496702,attn
64,16384,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,1.7155254333496093,attn
128,4096,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,4096,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.4524434417724609,attn
32,8192,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.5045511672973633,attn
128,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,1024,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.041213747215271,attn
16,16384,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,4.610735107421876,attn
16,4096,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.09031925811767579,attn
64,16384,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.8600534484863283,attn
32,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.6779621887207032,attn
64,4096,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.17589053421020506,attn
128,8192,4096,64,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,2048,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.44213217315673825,attn
2,16384,2048,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.025335142326354976,attn
16,8192,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6673224700927735,attn
64,8192,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.17454930038452152,attn
128,4096,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.36499143676757806,attn
64,16384,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,5.351044189453125,attn
32,1024,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.02654161911010742,attn
128,16384,16384,8,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.33415101623535154,attn
32,8192,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.5048009735107419,attn
32,256,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.012295782470703126,attn
64,16384,4096,128,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6770643463134765,attn
32,8192,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.4512290817260743,attn
64,8192,1024,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.311787419128418,attn
128,8192,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,2048,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.2919726089477539,attn
16,16384,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.48496199798583983,attn
4,4096,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.01608678402900696,attn
64,8192,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.46054922637939455,attn
128,2048,2048,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.03886863384246826,attn
64,16384,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,4096,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.19097901916503907,attn
128,16384,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,1.368202294921875,attn
16,8192,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.17511116714477537,attn
16,8192,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.2768496673583984,attn
64,8192,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.41403955383300783,attn
128,4096,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,16384,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.3235975677490235,attn
64,2048,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.0695139835357666,attn
128,16384,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7456472595214845,attn
8,8192,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.30652840728759767,attn
8,2048,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.0068580864667892455,attn
64,16384,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,2.109229064941406,attn
32,4096,16384,8,2,a100,108,54,7,6912,432,40,40,1555,0,1.183047265625,attn
128,8192,2048,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.6351935943603515,attn
64,1024,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.03098296327590942,attn
32,16384,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.791899234008789,attn
32,2048,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.27439759368896477,attn
64,16384,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,8192,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,1024,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.5995244110107423,attn
64,4096,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.3798565902709961,attn
128,8192,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,512,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.0050707967758178716,attn
16,16384,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,5.178009838867188,attn
8,8192,4096,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.025522022056579597,attn
64,8192,16384,128,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,4096,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6796955627441406,attn
64,16384,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
32,2048,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.21721569137573243,attn
128,16384,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,2.5914580932617186,attn
64,4096,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.7842435607910156,attn
16,8192,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.04742691841125488,attn
16,4096,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.2563649505615234,attn
64,8192,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.3689432098388672,attn
128,2048,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.1535015426635742,attn
32,16384,8192,16,1,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,4096,2048,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.12786718711853026,attn
128,16384,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,8192,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.46062131347656254,attn
4,8192,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.11530091552734376,attn
16,1024,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.01601326088905334,attn
64,16384,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,,attn
128,4096,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.38784814453125,attn
64,8192,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,1.3758244323730469,attn
32,8192,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.25314877471923836,attn
128,8192,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,,attn
64,2048,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.4606933471679687,attn
