batch,seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
0.09045377932488918,0.7002538554370403,0.2983013363555074,0.12749309744685888,0.9245979124680161,a100,108,54,7,6912,432,40,40,1555,0,0.0232184832572937,mlp
0.8679954241961241,0.24662434868514538,0.8035981897264719,0.8200405789539218,0.3560792524367571,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.5239692032337189,0.929509224370122,0.22179047297686338,0.4061684152111411,0.16089792735874653,a100,108,54,7,6912,432,40,40,1555,0,0.7181526550292968,mlp
0.30935386568307877,0.38118378818035126,0.7231850139796734,0.5887438012287021,0.6197955096140504,a100,108,54,7,6912,432,40,40,1555,0,0.34481412963867186,mlp
0.47274299059063196,0.8444643318653107,0.9186770850792527,0.6982864048331976,0.69107636064291,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.6878456706181169,0.32934208400547504,0.41716852597892284,0.26391095109283924,0.029053750447928905,a100,108,54,7,6912,432,40,40,1555,0,1.7073487426757814,mlp
0.9062584256753325,0.5257773231714964,0.623845144174993,0.9593983795493841,0.45862631779164076,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.12920412328094244,0.042850758880376816,0.11843425780534744,0.018896998837590218,0.7615199461579323,a100,108,54,7,6912,432,40,40,1555,0,0.0010041856169700622,mlp
0.24974051862955093,0.9794011609628797,0.5146449450403452,0.3703880198299885,0.26820621360093355,a100,108,54,7,6912,432,40,40,1555,0,1.5034708984375,mlp
0.9648126661777496,0.46428079064935446,0.009187755174934864,0.6859884858131409,0.9500023107975721,a100,108,54,7,6912,432,40,40,1555,0,0.015563161516189574,mlp
0.6832864712923765,0.6408319426700473,0.9654234759509563,0.09973882511258125,0.5045738350600004,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.4061406012624502,0.15790725592523813,0.46386883687227964,0.9092591404914856,0.21364881563931704,a100,108,54,7,6912,432,40,40,1555,0,0.34273085479736326,mlp
0.3195292642340064,0.5696877473965287,0.14375063590705395,0.7995639564469457,0.09743082895874977,a100,108,54,7,6912,432,40,40,1555,0,0.18190443725585936,mlp
0.5971624469384551,0.1160601181909442,0.645159893669188,0.24214886967092752,0.6852308800444007,a100,108,54,7,6912,432,40,40,1555,0,0.17273389968872072,mlp
0.7530752057209611,0.8100667810067534,0.3138263300061226,0.5465391399338841,0.8650486310943961,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.038490370847284794,0.26174322236329317,0.8191381534561515,0.47907566372305155,0.41762756183743477,a100,108,54,7,6912,432,40,40,1555,0,0.08287303657531739,mlp
0.05734789278358221,0.5979553638026118,0.7013310445472598,0.0035005873069167137,0.7488340167328715,a100,108,54,7,6912,432,40,40,1555,0,0.044233164787292466,mlp
0.7802325403317809,0.08377894852310419,0.19701456651091576,0.9439719198271632,0.03188934177160263,a100,108,54,7,6912,432,40,40,1555,0,0.3666432052612305,mlp
0.6237103873863816,0.7798479469493032,0.7775929691269994,0.28022278007119894,0.47731778770685196,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.3387520173564553,0.29597560968250036,0.2771864328533411,0.7146282671019435,0.8033914444968104,a100,108,54,7,6912,432,40,40,1555,0,0.023182438468933107,mlp
0.3771369531750679,0.9472444644197822,0.08193185832351446,0.5723407845944166,0.8903125245124102,a100,108,54,7,6912,432,40,40,1555,0,0.05208954906463623,mlp
0.6625826358795166,0.49266905803233385,0.5824676677584648,0.38979543186724186,0.3298638993874192,a100,108,54,7,6912,432,40,40,1555,0,0.7238992370605468,mlp
0.9434994589537382,0.6749436715617776,0.3765148604288697,0.8354058843106031,0.1500461185351014,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.2211021240800619,0.12756395619362593,0.880960626527667,0.14282835461199284,0.5701158214360476,a100,108,54,7,6912,432,40,40,1555,0,0.3328112640380859,mlp
0.15001474414020777,0.8160746488720179,0.4859744869172573,0.4945024810731411,0.09241947438567877,a100,108,54,7,6912,432,40,40,1555,0,0.749002752685547,mlp
0.9353688890114427,0.36150117963552475,0.9904360426589847,0.5619349554181099,0.6257742084562778,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.7163467323407531,0.5561182238161564,0.0349565539509058,0.22580641135573387,0.8209555633366108,a100,108,54,7,6912,432,40,40,1555,0,0.02615034885406494,mlp
0.493918894790113,0.008740445598959923,0.5355079295113683,0.7832524850964546,0.39722184743732214,a100,108,54,7,6912,432,40,40,1555,0,0.04290421772003174,mlp
0.28230333887040615,0.7325326260179281,0.8558922335505486,0.9256315277889371,0.29664414934813976,a100,108,54,7,6912,432,40,40,1555,0,1.771185205078125,mlp
0.505218518897891,0.2183581478893757,0.3554404666647315,0.11614219937473536,0.9860028373077512,a100,108,54,7,6912,432,40,40,1555,0,0.18115261611938477,mlp
0.8486353158950806,0.8952754214406013,0.6855771373957396,0.6706535862758756,0.5564302997663617,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.06376851350069046,0.41140502132475376,0.18121517542749643,0.3550221184268594,0.2262005340307951,a100,108,54,7,6912,432,40,40,1555,0,0.04562483234405518,mlp
0.12384516466408968,0.9112853482365608,0.9501700345426798,0.8502828637138009,0.7674584155902267,a100,108,54,7,6912,432,40,40,1555,0,0.6807426513671876,mlp
0.838491034694016,0.3951557222753763,0.4486648114398122,0.15968975890427828,0.45267247781157494,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.5573951629921794,0.7187266405671835,0.529852669686079,0.6209396878257394,0.007733236998319626,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.2798230154439807,0.23290132358670235,0.02443749736994505,0.4364114748314023,0.7124136900529265,a100,108,54,7,6912,432,40,40,1555,0,0.0036663808107376093,mlp
0.44369535334408283,0.5083766914904118,0.32930409722030163,0.2961066737771034,0.5942413862794638,a100,108,54,7,6912,432,40,40,1555,0,0.19011317596435545,mlp
0.7207801882177591,0.05575432442128658,0.8346042865887284,0.7285296581685543,0.1864359648898244,a100,108,54,7,6912,432,40,40,1555,0,0.6737504791259766,mlp
0.8772453553974628,0.8616255912929773,0.12828818708658218,0.0491391196846962,0.3657663883641362,a100,108,54,7,6912,432,40,40,1555,0,0.21738900527954103,mlp
0.16211217269301414,0.3161991462111473,0.6296784421429038,0.991595234721899,0.9149273540824652,a100,108,54,7,6912,432,40,40,1555,0,0.044520806312561036,mlp
0.21675617527216673,0.6276875594630837,0.23774596769362688,0.6557464394718409,0.42339306604117155,a100,108,54,7,6912,432,40,40,1555,0,0.09506795463562011,mlp
0.9938715128228068,0.175067069940269,0.7391518894582987,0.33819111995399,0.8592689335346222,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.6502756597474217,0.9923042645677924,0.2823305232450366,0.8770634923130274,0.6635983735322952,a100,108,54,7,6912,432,40,40,1555,0,0.37408747711181645,mlp
0.43523401487618685,0.4468796970322728,0.7876466326415539,0.06949552707374096,0.11907799076288939,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.349105890840292,0.7963432939723134,0.6081539029255509,0.20995290856808424,0.1884069088846445,a100,108,54,7,6912,432,40,40,1555,0,1.507815985107422,mlp
0.5636601932346821,0.2802155455574393,0.10269337706267834,0.7693209415301681,0.5298022637143731,a100,108,54,7,6912,432,40,40,1555,0,0.026719231891632077,mlp
0.7826253715902567,0.583658236078918,0.9344140430912375,0.44883330445736647,0.9598621586337686,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.005022691562771797,0.09783479664474726,0.4328636899590492,0.5143425231799483,0.2583612594753504,a100,108,54,7,6912,432,40,40,1555,0,0.010510591983795167,mlp
0.008655077777802944,0.6844507595524192,0.8992183776572347,0.33506001997739077,0.03939144127070904,a100,108,54,7,6912,432,40,40,1555,0,0.33750712280273437,mlp
0.7935209413990378,0.13808023650199175,0.4056211356073618,0.6427488634362817,0.7404784457758069,a100,108,54,7,6912,432,40,40,1555,0,0.1807801872253418,mlp
0.5749832401052117,0.9435985693708062,0.572892646305263,0.07274975348263979,0.8109039710834622,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.35206712130457163,0.49192421417683363,0.07539285346865654,0.8899376699700952,0.4689497631043196,a100,108,54,7,6912,432,40,40,1555,0,0.02715765743255615,mlp
0.4222019761800766,0.7669246522709727,0.2548865610733628,0.7799067907035351,0.33712179865688086,a100,108,54,7,6912,432,40,40,1555,0,0.3734397430419922,mlp
0.6446288749575615,0.2820472279563546,0.7525307815521955,0.2145189270377159,0.8822010345757008,a100,108,54,7,6912,432,40,40,1555,0,0.6786059295654298,mlp
0.9885301496833563,0.6050212206318974,0.21035800781100988,0.5038793496787548,0.5773842670023441,a100,108,54,7,6912,432,40,40,1555,0,0.3753773559570313,mlp
0.20317506603896618,0.08794739749282598,0.7040996626019478,0.4441443905234337,0.1419222941622138,a100,108,54,7,6912,432,40,40,1555,0,0.17133419723510743,mlp
0.1679418170824647,0.9013970401138067,0.1633539441972971,0.17072503082454205,0.6330388654023409,a100,108,54,7,6912,432,40,40,1555,0,0.09514408988952637,mlp
0.8903381833806634,0.4165176786482334,0.6570504875853658,0.8553760293871164,0.0842994237318635,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.7343005081638694,0.7205574437975883,0.364435862749815,0.425497455522418,0.4044835800305009,a100,108,54,7,6912,432,40,40,1555,0,0.7157896697998047,mlp
0.4488538568839431,0.20348168350756168,0.8620347185060382,0.615725064650178,0.8128402251750231,a100,108,54,7,6912,432,40,40,1555,0,0.6770964019775391,mlp
0.26898824982345104,0.5534202102571726,0.557167200371623,0.7259085392579436,0.9935115752741694,a100,108,54,7,6912,432,40,40,1555,0,0.1823762924194336,mlp
0.5539456512778997,0.0070477500557899475,0.05968331638723612,0.2835756866261363,0.2882798984646797,a100,108,54,7,6912,432,40,40,1555,0,0.001552128005027771,mlp
0.8353469297289848,0.8246377296745777,0.977428026497364,0.9943371033295989,0.23370646685361862,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.11246131360530853,0.3729614373296499,0.48384646978229284,0.06154910009354353,0.5480708805844188,a100,108,54,7,6912,432,40,40,1555,0,0.17297136688232423,mlp
0.07490831334143877,0.8725938387215137,0.6504987142980099,0.5490602878853679,0.4447974655777216,a100,108,54,7,6912,432,40,40,1555,0,0.17351034851074215,mlp
0.8525119321420789,0.32427004538476467,0.153853471390903,0.4912487184628844,0.774479822255671,a100,108,54,7,6912,432,40,40,1555,0,0.10129781761169435,mlp
0.5084239793941379,0.5071683172136545,0.8207577560096979,0.7962486175820231,0.7045415947213769,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.29387061577290297,0.053540922701358795,0.32801507133990526,0.22893892880529165,0.014749938622117043,a100,108,54,7,6912,432,40,40,1555,0,0.04533048343658447,mlp
0.48851616121828556,0.7033582851290703,0.0076298341155052185,0.12082969583570957,0.17782859038561583,a100,108,54,7,6912,432,40,40,1555,0,0.027273676681518554,mlp
0.7035587448626757,0.22043384052813053,0.5002729287371039,0.9360961448401213,0.6019952744245529,a100,108,54,7,6912,432,40,40,1555,0,0.352532633972168,mlp
0.922031830996275,0.9168824460357428,0.45871330611407757,0.35045563615858555,0.9063227772712708,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.14491743221879005,0.40176183357834816,0.9552589440718293,0.6600682269781828,0.37351545225828886,a100,108,54,7,6912,432,40,40,1555,0,0.6789177825927734,mlp
0.23395090084522963,0.5883112968876958,0.41170751582831144,0.9491870328783989,0.8506682123988867,a100,108,54,7,6912,432,40,40,1555,0,0.18193940658569338,mlp
0.9490850521251559,0.10538497474044561,0.908207681030035,0.014414142817258835,0.4311382891610265,a100,108,54,7,6912,432,40,40,1555,0,1.771095245361328,mlp
0.667497088201344,0.7819227306172252,0.11718098539859056,0.7095365449786186,0.11046683508902788,a100,108,54,7,6912,432,40,40,1555,0,0.21235568466186522,mlp
0.3904132219031453,0.26680024061352015,0.609778830781579,0.2691860906779766,0.6713560577481985,a100,108,54,7,6912,432,40,40,1555,0,0.3423747085571288,mlp
0.3350582756102085,0.9920439133420587,0.8050343981012702,0.3773868689313531,0.5219340240582824,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.6126313917338848,0.44371824245899916,0.3123072609305382,0.5695974724367261,0.1954197697341442,a100,108,54,7,6912,432,40,40,1555,0,0.3633287673950195,mlp
0.7686044592410326,0.6377115389332175,0.7287063980475068,0.15535980556160212,0.2504824660718441,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.0539595577865839,0.18408226687461138,0.23207695595920086,0.8380265133455396,0.9668873613700271,a100,108,54,7,6912,432,40,40,1555,0,0.00592583680152893,mlp
0.04157373681664467,0.9577943785116076,0.3488771263509989,0.6749457223340869,0.1362283080816269,a100,108,54,7,6912,432,40,40,1555,0,0.3414979049682617,mlp
0.764520388096571,0.47392373625189066,0.8465256365016103,0.36530214454978704,0.5830943388864398,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.6079359967261553,0.6700060414150357,0.17886696383357048,0.9201809270307422,0.9037658227607608,a100,108,54,7,6912,432,40,40,1555,0,0.10023142356872558,mlp
0.3230396304279566,0.1558318054303527,0.6726052863523364,0.10494547989219427,0.3155404329299927,a100,108,54,7,6912,432,40,40,1555,0,0.08583383026123045,mlp
0.39268149714916945,0.6186374193057418,0.9927225690335035,0.2447619903832674,0.49425937328487635,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.6780671132728457,0.07125987578183413,0.49912961665540934,0.8121026810258627,0.7856097314506769,a100,108,54,7,6912,432,40,40,1555,0,0.044005120086669916,mlp
0.9590437607839704,0.7535478258505464,0.5418879762291908,0.4763410557061434,0.7305470649152994,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.23658635932952166,0.29897412192076445,0.04438485112041235,0.5341216381639242,0.04930600617080927,a100,108,54,7,6912,432,40,40,1555,0,0.051258521461486815,mlp
0.13448474742472172,0.7374857533723116,0.588664916343987,0.8231794089078903,0.5420608930289745,a100,108,54,7,6912,432,40,40,1555,0,0.17175997390747072,mlp
0.9199008662253618,0.19010627269744873,0.09117674268782139,0.14048266783356667,0.2397299325093627,a100,108,54,7,6912,432,40,40,1555,0,0.1054917636871338,mlp
0.7008164934813976,0.8847100101411343,0.8834307892248034,0.58548204600811,0.30966813024133444,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.47845062986016273,0.43013436906039715,0.3898525647819042,0.39330149069428444,0.9721084497869015,a100,108,54,7,6912,432,40,40,1555,0,0.3632129028320312,mlp
0.2980920346453786,0.842389790341258,0.19436147157102823,0.2533323848620057,0.8383266450837255,a100,108,54,7,6912,432,40,40,1555,0,0.10085094451904297,mlp
0.5209471182897687,0.35851721093058586,0.6880537252873182,0.6937128873541951,0.37901135347783566,a100,108,54,7,6912,432,40,40,1555,0,0.34445567779541014,mlp
0.8644237769767642,0.535421147942543,0.2709288140758872,0.029352196492254734,0.07468382082879543,a100,108,54,7,6912,432,40,40,1555,0,0.7211685302734375,mlp
0.07949687819927931,0.021244974806904793,0.7685310021042824,0.9640950532630086,0.6426398130133748,a100,108,54,7,6912,432,40,40,1555,0,0.020201523113250734,mlp
0.10837718658149242,0.5211242586374283,0.10113879572600126,0.45899149496108294,0.3479677625000477,a100,108,54,7,6912,432,40,40,1555,0,0.013283635282516481,mlp
0.8229610528796911,0.03530058450996876,0.5937785468995571,0.5187564874067903,0.9318558117374778,a100,108,54,7,6912,432,40,40,1555,0,0.08816419830322267,mlp
0.5419269427657127,0.8588848989456892,0.42770386952906847,0.19863435346633196,0.6116716852411628,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.26429279148578644,0.3427573852241039,0.9242538008838892,0.7639921689406037,0.1681663729250431,a100,108,54,7,6912,432,40,40,1555,0,1.4000815185546878,mlp
0.4594239378347993,0.9297695718705654,0.7444940498098731,0.905791375786066,0.020698179490864277,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.736568839289248,0.3843452464789152,0.24784546345472336,0.0885734111070633,0.6985784601420164,a100,108,54,7,6912,432,40,40,1555,0,0.18886287307739255,mlp
0.8929737051948905,0.6902298796921968,0.7892619455233216,0.6278108097612858,0.7531519215553999,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.1779005890712142,0.2376091480255127,0.29652355425059795,0.32015199959278107,0.46613884437829256,a100,108,54,7,6912,432,40,40,1555,0,0.02345794553756714,mlp
0.20104403793811798,0.7990985298529267,0.8360371552407742,0.04667160473763943,0.9416380599141121,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.9780974015593529,0.2536723269149661,0.343313361518085,0.9794905949383974,0.2757149515673518,a100,108,54,7,6912,432,40,40,1555,0,1.5031579040527343,mlp
0.6345632877200842,0.5708961253985763,0.6352041158825159,0.2994909044355154,0.2052893964573741,a100,108,54,7,6912,432,40,40,1555,0,1.5108976623535155,mlp
0.4194596689194441,0.11827351618558168,0.13857038039714098,0.7417927552014589,0.5120797678828239,a100,108,54,7,6912,432,40,40,1555,0,0.04743587837219238,mlp
0.36459032353013754,0.6562002943828702,0.4432004615664482,0.5999020030722022,0.6771108293905854,a100,108,54,7,6912,432,40,40,1555,0,0.34485325164794917,mlp
0.5792047223076224,0.17037474270910025,0.9397039702162147,0.40964339207857847,0.10469548590481281,a100,108,54,7,6912,432,40,40,1555,0,1.4062910888671876,mlp
0.7981095621362329,0.973804066888988,0.02318851463496685,0.8702836921438575,0.40951222367584705,a100,108,54,7,6912,432,40,40,1555,0,0.05956536312103271,mlp
0.020566978491842747,0.4576746756210923,0.5157820666208863,0.1856636805459857,0.8723103636875749,a100,108,54,7,6912,432,40,40,1555,0,0.021998643207550052,mlp
0.01574580743908882,0.5617903750389814,0.4534050179645419,0.7557795401662588,0.47432975564152,a100,108,54,7,6912,432,40,40,1555,0,0.021507737636566167,mlp
0.8010999523103237,0.0144108347594738,0.9608114026486874,0.18834747560322285,0.8084695730358362,a100,108,54,7,6912,432,40,40,1555,0,0.20947758102416988,mlp
0.5820737350732088,0.8179775029420853,0.002081078477203846,0.5239715930074453,0.7380259875208139,a100,108,54,7,6912,432,40,40,1555,0,0.015545855998992919,mlp
0.3596458975225687,0.3634020406752825,0.5055775139480829,0.4665268827229738,0.04475718829780817,a100,108,54,7,6912,432,40,40,1555,0,0.8429157409667969,mlp
0.4146384624764323,0.8935008514672518,0.8257033815607429,0.3246347000822425,0.1453513652086258,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.6375536425039172,0.40962857007980347,0.3223370537161827,0.634125511161983,0.5729951364919543,a100,108,54,7,6912,432,40,40,1555,0,0.1901488655090332,mlp
0.9809663938358426,0.7267456017434597,0.6561804199591279,0.07914009597152472,0.8777975393459201,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.1960995914414525,0.21256901137530804,0.14890415780246258,0.8947720928117633,0.34053269028663635,a100,108,54,7,6912,432,40,40,1555,0,0.04726988830566407,mlp
0.17503255046904087,0.7740574246272445,0.7341445349156857,0.7462172778323293,0.8182215513661504,a100,108,54,7,6912,432,40,40,1555,0,0.6931078155517578,mlp
0.8979171980172396,0.29018708039075136,0.2268829895183444,0.30574552062898874,0.4020466711372137,a100,108,54,7,6912,432,40,40,1555,0,0.19112058639526366,mlp
0.7413909994065762,0.5961785102263093,0.8102244231849909,0.9699991019442677,0.08184993825852871,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.45643262937664986,0.08200385700911283,0.3068730654194951,0.035592236556112766,0.638403800316155,a100,108,54,7,6912,432,40,40,1555,0,0.04713630714416504,mlp
0.26142473239451647,0.6768440110608935,0.11138864606618881,0.1773928739130497,0.5514967553317547,a100,108,54,7,6912,432,40,40,1555,0,0.026272767925262452,mlp
0.5468704150989652,0.1294664079323411,0.6148387780413032,0.8599367290735245,0.22931792493909597,a100,108,54,7,6912,432,40,40,1555,0,0.3428042770385742,mlp
0.8277831776067615,0.9529133485630155,0.4066436421126127,0.41480031982064247,0.2838753229007125,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.10538584273308516,0.4983398234471679,0.9140039468184114,0.6073773056268692,0.9969252310693264,a100,108,54,7,6912,432,40,40,1555,0,0.33495280761718754,mlp
0.08248723857104778,0.9982163356617093,0.20566370524466038,0.09453664720058441,0.010347207076847553,a100,108,54,7,6912,432,40,40,1555,0,0.18361257019042967,mlp
0.8596025761216879,0.4527898347005248,0.7080615730956197,0.9120904840528965,0.7079532872885466,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.5160026624798775,0.6298310859128833,0.25092096254229546,0.3727155774831772,0.7779076676815748,a100,108,54,7,6912,432,40,40,1555,0,0.1010979835510254,mlp
0.3009610176086426,0.17720889393240213,0.7572287721559405,0.6802830137312412,0.4404070721939206,a100,108,54,7,6912,432,40,40,1555,0,0.6775551971435548,mlp
0.48144101444631815,0.581636288203299,0.5774756949394941,0.5403143847361207,0.37106411531567574,a100,108,54,7,6912,432,40,40,1555,0,0.7231354400634765,mlp
0.6959953168407083,0.09581079613417387,0.07105397526174784,0.48094594199210405,0.9116896828636527,a100,108,54,7,6912,432,40,40,1555,0,0.006568755197525024,mlp
0.9149564495310187,0.7903076773509383,0.9035535529255867,0.8009614432230592,0.6073746373876929,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.13735376950353384,0.2741781072691083,0.4010417899116874,0.23545086104422808,0.17539352551102638,a100,108,54,7,6912,432,40,40,1555,0,0.17116999588012694,mlp
0.24152982234954834,0.7126887999475002,0.9815195174887776,0.3994341595098376,0.66695059183985,a100,108,54,7,6912,432,40,40,1555,0,1.7753357666015623,mlp
0.9561756923794746,0.22686518542468548,0.47902258671820164,0.5900287618860602,0.11387957818806171,a100,108,54,7,6912,432,40,40,1555,0,1.507630841064453,mlp
0.6750757750123739,0.9092599619179964,0.5619950098916888,0.12928135227411985,0.43456551618874073,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.3975036274641752,0.3931322693824768,0.055587898939847946,0.8138101091608405,0.8462810451164842,a100,108,54,7,6912,432,40,40,1555,0,0.026807040023803713,mlp
0.3279831325635314,0.8637659102678299,0.360226565040648,0.9536261428147554,0.9644368663430214,a100,108,54,7,6912,432,40,40,1555,0,0.3641119247436523,mlp
0.6050679674372077,0.3183412868529558,0.8664881866425276,0.021203583106398582,0.2558463690802455,a100,108,54,7,6912,432,40,40,1555,0,3.5880318603515633,mlp
0.7615290740504861,0.514286307618022,0.15890441741794348,0.701066242530942,0.200801613740623,a100,108,54,7,6912,432,40,40,1555,0,0.7207411163330077,mlp
0.04639589134603739,0.06166599318385124,0.661255843937397,0.25861150585114956,0.5194976553320885,a100,108,54,7,6912,432,40,40,1555,0,0.01119421453475952,mlp
0.04913719650357962,0.8353781346231699,0.7947001419961452,0.22054319828748703,0.3189693531021476,a100,108,54,7,6912,432,40,40,1555,0,0.6774171691894532,mlp
0.7715955665335059,0.3504984751343727,0.2913295282050967,0.7860227935016155,0.8993765003979206,a100,108,54,7,6912,432,40,40,1555,0,0.10112696304321289,mlp
0.615499691106379,0.5446291156113148,0.7496841344982386,0.4967690035700798,0.5786905325949192,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.33011504355818033,0.027553772553801537,0.2424112083390355,0.5561684481799603,0.13963892962783575,a100,108,54,7,6912,432,40,40,1555,0,0.011188428783416747,mlp
0.3855908215045929,0.7449694778770208,0.4219115898013115,0.6643677959218621,0.054686201736330986,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.6704881563782692,0.19859707728028297,0.9293136885389686,0.3568313615396619,0.728112836368382,a100,108,54,7,6912,432,40,40,1555,0,0.6786915832519532,mlp
0.9519533272832632,0.8750280663371086,0.09607498161494732,0.9269679794088006,0.7831575619056821,a100,108,54,7,6912,432,40,40,1555,0,0.10455490493774414,mlp
0.2290076445788145,0.4233515951782465,0.5995747530832887,0.10938315559178591,0.4996254425495863,a100,108,54,7,6912,432,40,40,1555,0,0.34507550506591794,mlp
0.14204820338636637,0.6099019972607493,0.01788016688078642,0.27354955952614546,0.9755346057936549,a100,108,54,7,6912,432,40,40,1555,0,0.00199961599111557,mlp
0.9269760409370065,0.06353153381496668,0.5213345848023891,0.7159742629155517,0.3052798882126808,a100,108,54,7,6912,432,40,40,1555,0,0.1734445068359375,mlp
0.7083801915869117,0.7600869359448552,0.43765164632350206,0.005349877290427685,0.23532553762197495,a100,108,54,7,6912,432,40,40,1555,0,,mlp
0.4855260467156768,0.3084124019369483,0.9450086150318384,0.9378024851903319,0.5454747108742595,a100,108,54,7,6912,432,40,40,1555,0,1.7687065002441407,mlp
0.29100136272609234,0.966057731769979,0.6401496818289161,0.8296946827322245,0.6480208206921816,a100,108,54,7,6912,432,40,40,1555,0,0.7169034698486328,mlp
0.5133681651204824,0.481180009432137,0.1328924223780632,0.1451959740370512,0.07224661950021982,a100,108,54,7,6912,432,40,40,1555,0,0.10605573120117187,mlp
0.8573333397507668,0.6639409074559808,0.8417188012972474,0.575181657448411,0.376561694778502,a100,108,54,7,6912,432,40,40,1555,0,,mlp
