batch,seq_length,n_embed,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel
0.3797207912430167,0.6518862200900912,0.7545379465445876,a100,108,54,7,6912,432,40,40,1555,0,0.030239795207977295,res_add
0.8395337602123618,0.21005044877529144,0.1437180219218135,a100,108,54,7,6912,432,40,40,1555,0,0.007563059210777283,res_add
0.6268891906365752,0.8205782053992152,0.5036733606830239,a100,108,54,7,6912,432,40,40,1555,0,0.030238156986236574,res_add
0.09236156102269888,0.2547411844134331,0.39482775796204805,a100,108,54,7,6912,432,40,40,1555,0,0.0018984960258007048,res_add
0.2295788386836648,0.9153604367747903,0.022792963311076164,a100,108,54,7,6912,432,40,40,1555,0,0.0018984960317611692,res_add
0.551199153997004,0.4744082633405924,0.8758249375969172,a100,108,54,7,6912,432,40,40,1555,0,0.030242355251312254,res_add
0.982589908875525,0.6197265321388841,0.2658095732331276,a100,108,54,7,6912,432,40,40,1555,0,0.015128371238708494,res_add
0.298184254206717,0.05276082642376423,0.6325651966035366,a100,108,54,7,6912,432,40,40,1555,0,0.0009568256109952926,res_add
0.3722439222037792,0.7569915754720569,0.36794795747846365,a100,108,54,7,6912,432,40,40,1555,0,0.03023487997055054,res_add
0.9085339419543743,0.32394295930862427,0.7336733369156718,a100,108,54,7,6912,432,40,40,1555,0,0.030236774349212646,res_add
0.6172760911285877,0.7079063085839152,0.12463453505188227,a100,108,54,7,6912,432,40,40,1555,0,0.0037859839797019955,res_add
0.16349797323346138,0.14890331774950027,0.9767436282709241,a100,108,54,7,6912,432,40,40,1555,0,0.0018995200335979467,res_add
0.018488692119717598,0.5526923546567559,0.6046973597258329,a100,108,54,7,6912,432,40,40,1555,0,0.0009569792121648789,res_add
0.7007657457143068,0.11857421137392521,0.496805215254426,a100,108,54,7,6912,432,40,40,1555,0,0.0037864959836006163,res_add
0.7732697818428278,0.9748280728235841,0.8557839915156364,a100,108,54,7,6912,432,40,40,1555,0,,res_add
0.4459808263927698,0.41664952225983143,0.24596373364329338,a100,108,54,7,6912,432,40,40,1555,0,0.0075663359880447385,res_add
0.49729746021330357,0.9503322541713715,0.6906351502984762,a100,108,54,7,6912,432,40,40,1555,0,0.03023057928085327,res_add
