,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,980428.544000,422.114000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,68080.592000,34040.296000,34040.296000,0.000000,0.000000,0.000000,0.000000,5855.288000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1856.448000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,37700.128000,18850.064000,18850.064000,0.000000,105.336000,0.000000,0.000000,7851.522000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,928.224000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,68080.592000,34040.296000,34040.296000,0.000000,0.000000,0.000000,0.000000,5855.289000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1856.448000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,37700.128000,18850.064000,18850.064000,0.000000,105.337000,0.000000,0.000000,7851.523000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,928.224000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,68080.592000,34040.296000,34040.296000,0.000000,0.000000,0.000000,0.000000,5855.290000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1856.448000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,37700.128000,18850.064000,18850.064000,0.000000,105.336000,0.000000,0.000000,7851.522000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,928.224000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,68080.592000,34040.296000,34040.296000,0.000000,0.000000,0.000000,0.000000,5855.288000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1856.448000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6762.032000,3381.016000,3381.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,37700.128000,18850.064000,18850.064000,0.000000,105.337000,0.000000,0.000000,7851.523000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,928.224000,928.224000,928.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980850.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
