,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,475939.584000,18857.060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,32407.024000,16203.512000,16203.512000,0.000000,1608.864000,0.000000,0.000000,5855.290000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,536.064000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,21659.120000,10829.560000,10829.560000,0.000000,3105.210000,0.000000,0.000000,7851.523000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,268.032000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,32407.024000,16203.512000,16203.512000,0.000000,1608.860000,0.000000,0.000000,5855.287000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,536.064000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,21659.120000,10829.560000,10829.560000,0.000000,3105.211000,0.000000,0.000000,7851.523000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,268.032000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,32407.024000,16203.512000,16203.512000,0.000000,1608.866000,0.000000,0.000000,5855.292000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,536.064000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,21659.120000,10829.560000,10829.560000,0.000000,3105.208000,0.000000,0.000000,7851.521000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,268.032000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,32407.024000,16203.512000,16203.512000,0.000000,1608.862000,0.000000,0.000000,5855.289000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,536.064000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,2244.096000,1122.048000,1122.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,21659.120000,10829.560000,10829.560000,0.000000,3105.211000,0.000000,0.000000,7851.524000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,268.032000,268.032000,268.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,494796.644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
