,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,9432.512000,4716.256000,4716.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,2540952.608000,10051.155000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,183280.960000,91640.480000,91640.480000,0.000000,761.413000,0.000000,0.000000,13591.524000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2634.928000,1317.464000,1317.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,9432.512000,4716.256000,4716.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,110861.968000,55430.984000,55430.984000,0.000000,1751.184000,0.000000,0.000000,17550.606000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1317.464000,1317.464000,1317.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,9432.512000,4716.256000,4716.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,183280.960000,91640.480000,91640.480000,0.000000,761.413000,0.000000,0.000000,13591.524000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2634.928000,1317.464000,1317.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,9432.512000,4716.256000,4716.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,110861.968000,55430.984000,55430.984000,0.000000,1751.184000,0.000000,0.000000,17550.607000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1317.464000,1317.464000,1317.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,9432.512000,4716.256000,4716.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,183280.960000,91640.480000,91640.480000,0.000000,761.413000,0.000000,0.000000,13591.524000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2634.928000,1317.464000,1317.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,9432.512000,4716.256000,4716.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,110861.968000,55430.984000,55430.984000,0.000000,1751.184000,0.000000,0.000000,17550.607000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1317.464000,1317.464000,1317.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,9432.512000,4716.256000,4716.256000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2551003.763000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
