,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,5985.264000,2992.632000,2992.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,1545880.384000,21744.224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,100682.832000,50341.416000,50341.416000,0.000000,1317.416000,0.000000,0.000000,11780.240000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,1626.144000,813.072000,813.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,5985.264000,2992.632000,2992.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,77735.936000,38867.968000,38867.968000,0.000000,4118.448000,0.000000,0.000000,15648.032000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,813.072000,813.072000,813.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,5985.264000,2992.632000,2992.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,100682.832000,50341.416000,50341.416000,0.000000,1317.416000,0.000000,0.000000,11780.253000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,1626.144000,813.072000,813.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,5985.264000,2992.632000,2992.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,77735.936000,38867.968000,38867.968000,0.000000,4118.448000,0.000000,0.000000,15648.040000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,813.072000,813.072000,813.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,5985.264000,2992.632000,2992.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,100682.832000,50341.416000,50341.416000,0.000000,1317.411000,0.000000,0.000000,11780.245000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,1626.144000,813.072000,813.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,5985.264000,2992.632000,2992.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,77735.936000,38867.968000,38867.968000,0.000000,4118.453000,0.000000,0.000000,15648.037000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,813.072000,813.072000,813.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,5985.264000,2992.632000,2992.632000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,100682.832000,50341.416000,50341.416000,0.000000,1317.416000,0.000000,0.000000,11780.256000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,1626.144000,813.072000,813.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1567624.608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
