,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,4075574.912000,1464.302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,269721.584000,134860.792000,134860.792000,0.000000,0.000000,0.000000,0.000000,11780.249000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3544.064000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,200502.272000,100251.136000,100251.136000,0.000000,365.883000,0.000000,0.000000,15648.040000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1772.032000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,269721.584000,134860.792000,134860.792000,0.000000,0.000000,0.000000,0.000000,11780.246000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3544.064000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,200502.272000,100251.136000,100251.136000,0.000000,365.884000,0.000000,0.000000,15648.040000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1772.032000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,269721.584000,134860.792000,134860.792000,0.000000,0.000000,0.000000,0.000000,11780.246000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3544.064000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,200502.272000,100251.136000,100251.136000,0.000000,365.882000,0.000000,0.000000,15648.037000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1772.032000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,269721.584000,134860.792000,134860.792000,0.000000,0.000000,0.000000,0.000000,11780.244000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3544.064000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16510.448000,8255.224000,8255.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,200502.272000,100251.136000,100251.136000,0.000000,365.885000,0.000000,0.000000,15648.041000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1772.032000,1772.032000,1772.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4077039.214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
