,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,19289.136000,9644.568000,9644.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3987623.552000,3987622.784000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,289712.240000,144856.120000,144856.120000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,4950.208000,2475.104000,2475.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,19289.136000,9644.568000,9644.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,161499.472000,80749.736000,80749.736000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,2475.104000,2475.104000,2475.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,19289.136000,9644.568000,9644.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,289712.240000,144856.120000,144856.120000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,4950.208000,2475.104000,2475.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,19289.136000,9644.568000,9644.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3987623.552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
