,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,2033839.392000,6706.051000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,133126.464000,66563.232000,66563.232000,0.000000,354.966000,0.000000,0.000000,11780.244000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2588.592000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,97758.544000,48879.272000,48879.272000,0.000000,1321.355000,0.000000,0.000000,15648.037000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1294.296000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,133126.464000,66563.232000,66563.232000,0.000000,354.966000,0.000000,0.000000,11780.244000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2588.592000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,97758.544000,48879.272000,48879.272000,0.000000,1321.355000,0.000000,0.000000,15648.037000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1294.296000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,133126.464000,66563.232000,66563.232000,0.000000,354.966000,0.000000,0.000000,11780.244000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2588.592000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,97758.544000,48879.272000,48879.272000,0.000000,1321.355000,0.000000,0.000000,15648.038000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1294.296000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,133126.464000,66563.232000,66563.232000,0.000000,354.965000,0.000000,0.000000,11780.242000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2588.592000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,9407.440000,4703.720000,4703.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,97758.544000,48879.272000,48879.272000,0.000000,1321.355000,0.000000,0.000000,15648.036000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1294.296000,1294.296000,1294.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2040545.443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
