,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,1608.128000,804.064000,804.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360951.366000,334394.656000,26556.710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,22814.656000,11407.328000,11407.328000,0.000000,2746.305000,0.000000,0.000000,6205.260000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,384.560000,192.280000,192.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,1608.128000,804.064000,804.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,15095.440000,7547.720000,7547.720000,0.000000,3892.682000,0.000000,0.000000,7851.522000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,192.280000,192.280000,192.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,1608.128000,804.064000,804.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,22814.656000,11407.328000,11407.328000,0.000000,2746.302000,0.000000,0.000000,6205.258000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,384.560000,192.280000,192.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,1608.128000,804.064000,804.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360951.366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
