,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,11804.640000,5902.320000,5902.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,3385794.880000,9401.997000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,202013.056000,101006.528000,101006.528000,0.000000,684.164000,0.000000,0.000000,12474.740000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2432.992000,1216.496000,1216.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,11804.640000,5902.320000,5902.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,193344.288000,96672.144000,96672.144000,0.000000,1666.143000,0.000000,0.000000,16404.160000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1216.496000,1216.496000,1216.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,11804.640000,5902.320000,5902.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,202013.056000,101006.528000,101006.528000,0.000000,684.165000,0.000000,0.000000,12474.740000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2432.992000,1216.496000,1216.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,11804.640000,5902.320000,5902.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,193344.288000,96672.144000,96672.144000,0.000000,1666.143000,0.000000,0.000000,16404.161000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,1216.496000,1216.496000,1216.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,11804.640000,5902.320000,5902.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,202013.056000,101006.528000,101006.528000,0.000000,684.165000,0.000000,0.000000,12474.740000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,2432.992000,1216.496000,1216.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,11804.640000,5902.320000,5902.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395196.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
