,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_2,7770.928000,3885.464000,3885.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,1832568.576000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_2,120981.424000,60490.712000,60490.712000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_2,2241.472000,1120.736000,1120.736000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_2,7770.928000,3885.464000,3885.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_2,88625.216000,44312.608000,44312.608000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_2,1120.736000,1120.736000,1120.736000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_2,7770.928000,3885.464000,3885.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_2,120981.424000,60490.712000,60490.712000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_2,2241.472000,1120.736000,1120.736000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_2,7770.928000,3885.464000,3885.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_2,88625.216000,44312.608000,44312.608000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_2,1120.736000,1120.736000,1120.736000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_2,7770.928000,3885.464000,3885.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_2,120981.424000,60490.712000,60490.712000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_2,2241.472000,1120.736000,1120.736000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1832569.344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
