,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,5970.928000,2985.464000,2985.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,1306073.600000,17583.517000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,91771.184000,45885.592000,45885.592000,0.000000,1298.694000,0.000000,0.000000,10306.817000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,1276.608000,638.304000,638.304000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,5970.928000,2985.464000,2985.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,57312.096000,28656.048000,28656.048000,0.000000,3096.994000,0.000000,0.000000,13800.309000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,638.304000,638.304000,638.304000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,5970.928000,2985.464000,2985.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,91771.184000,45885.592000,45885.592000,0.000000,1298.694000,0.000000,0.000000,10306.817000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,1276.608000,638.304000,638.304000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,5970.928000,2985.464000,2985.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,57312.096000,28656.048000,28656.048000,0.000000,3096.993000,0.000000,0.000000,13800.308000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_4,638.304000,638.304000,638.304000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_4,5970.928000,2985.464000,2985.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_4,91771.184000,45885.592000,45885.592000,0.000000,1298.694000,0.000000,0.000000,10306.816000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_4,1276.608000,638.304000,638.304000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_4,5970.928000,2985.464000,2985.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_4,57312.096000,28656.048000,28656.048000,0.000000,3096.993000,0.000000,0.000000,13800.308000,0.000000,1323657.117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
