,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6093.328000,3046.664000,3046.664000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,1020058.208000,840.098000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,61256.864000,30628.432000,30628.432000,0.000000,0.000000,0.000000,0.000000,5855.288000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1751.952000,875.976000,875.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6093.328000,3046.664000,3046.664000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,50997.840000,25498.920000,25498.920000,0.000000,209.832000,0.000000,0.000000,7851.522000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,875.976000,875.976000,875.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6093.328000,3046.664000,3046.664000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,61256.864000,30628.432000,30628.432000,0.000000,0.000000,0.000000,0.000000,5855.289000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1751.952000,875.976000,875.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6093.328000,3046.664000,3046.664000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,50997.840000,25498.920000,25498.920000,0.000000,209.833000,0.000000,0.000000,7851.523000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,875.976000,875.976000,875.976000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6093.328000,3046.664000,3046.664000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,61256.864000,30628.432000,30628.432000,0.000000,0.000000,0.000000,0.000000,5855.290000,0.000000,1020898.306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
