,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,1065057.856000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,77592.832000,38796.416000,38796.416000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2569.824000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,39991.136000,19995.568000,19995.568000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1284.912000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,77592.832000,38796.416000,38796.416000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2569.824000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,39991.136000,19995.568000,19995.568000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1284.912000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,77592.832000,38796.416000,38796.416000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2569.824000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,39991.136000,19995.568000,19995.568000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1284.912000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,77592.832000,38796.416000,38796.416000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,2569.824000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5525.536000,2762.768000,2762.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,39991.136000,19995.568000,19995.568000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,1284.912000,1284.912000,1284.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1065058.624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
