,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,1019102.528000,4347.980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,74698.288000,37349.144000,37349.144000,0.000000,294.012000,0.000000,0.000000,5855.286000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1168.992000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,41697.040000,20848.520000,20848.520000,0.000000,792.792000,0.000000,0.000000,7851.520000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,584.496000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,74698.288000,37349.144000,37349.144000,0.000000,294.012000,0.000000,0.000000,5855.290000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1168.992000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,41697.040000,20848.520000,20848.520000,0.000000,792.792000,0.000000,0.000000,7851.520000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,584.496000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,74698.288000,37349.144000,37349.144000,0.000000,294.010000,0.000000,0.000000,5855.290000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1168.992000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,41697.040000,20848.520000,20848.520000,0.000000,792.794000,0.000000,0.000000,7851.526000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,584.496000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama2_7b_ubatch_1,74698.288000,37349.144000,37349.144000,0.000000,294.008000,0.000000,0.000000,5855.284000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama2_7b_ubatch_1,1168.992000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama2_7b_ubatch_1,4473.376000,2236.688000,2236.688000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama2_7b_ubatch_1,41697.040000,20848.520000,20848.520000,0.000000,792.792000,0.000000,0.000000,7851.520000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama2_7b_ubatch_1,584.496000,584.496000,584.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1023450.508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
