,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4859.968000,2429.984000,2429.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,948321.056000,28713.164000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,70089.664000,35044.832000,35044.832000,0.000000,2186.224000,0.000000,0.000000,11160.788000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1320.048000,660.024000,660.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,4859.968000,2429.984000,2429.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,36420.448000,18210.224000,18210.224000,0.000000,4991.875000,0.000000,0.000000,14903.819000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,660.024000,660.024000,660.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4859.968000,2429.984000,2429.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,70089.664000,35044.832000,35044.832000,0.000000,2186.225000,0.000000,0.000000,11160.789000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1320.048000,660.024000,660.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,4859.968000,2429.984000,2429.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,36420.448000,18210.224000,18210.224000,0.000000,4991.873000,0.000000,0.000000,14903.817000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,660.024000,660.024000,660.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4859.968000,2429.984000,2429.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,70089.664000,35044.832000,35044.832000,0.000000,2186.227000,0.000000,0.000000,11160.791000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1320.048000,660.024000,660.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,4859.968000,2429.984000,2429.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,36420.448000,18210.224000,18210.224000,0.000000,4991.872000,0.000000,0.000000,14903.813000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,660.024000,660.024000,660.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,4859.968000,2429.984000,2429.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,70089.664000,35044.832000,35044.832000,0.000000,2186.228000,0.000000,0.000000,11160.795000,0.000000,977034.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
