,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16494.592000,8247.296000,8247.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,4260701.728000,0.768000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,267793.392000,133896.696000,133896.696000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3531.760000,1765.880000,1765.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16494.592000,8247.296000,8247.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,225624.560000,112812.280000,112812.280000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1765.880000,1765.880000,1765.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16494.592000,8247.296000,8247.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,267793.392000,133896.696000,133896.696000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3531.760000,1765.880000,1765.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16494.592000,8247.296000,8247.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,225624.560000,112812.280000,112812.280000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1765.880000,1765.880000,1765.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16494.592000,8247.296000,8247.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,267793.392000,133896.696000,133896.696000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3531.760000,1765.880000,1765.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_8,16494.592000,8247.296000,8247.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_8,225624.560000,112812.280000,112812.280000,0.000000,0.000000,0.000000,0.000000,7851.520000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_8,1765.880000,1765.880000,1765.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_8,16494.592000,8247.296000,8247.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_8,267793.392000,133896.696000,133896.696000,0.000000,0.000000,0.000000,0.000000,5855.280000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_8,3531.760000,1765.880000,1765.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4260702.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
