,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6809.232000,3404.616000,3404.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,1053277.472000,8013.554000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,79323.712000,39661.856000,39661.856000,0.000000,627.512000,0.000000,0.000000,8790.967000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1569.008000,784.504000,784.504000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6809.232000,3404.616000,3404.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,35971.744000,17985.872000,17985.872000,0.000000,1375.685000,0.000000,0.000000,11785.314000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,784.504000,784.504000,784.504000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6809.232000,3404.616000,3404.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,79323.712000,39661.856000,39661.856000,0.000000,627.511000,0.000000,0.000000,8790.965000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1569.008000,784.504000,784.504000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6809.232000,3404.616000,3404.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,35971.744000,17985.872000,17985.872000,0.000000,1375.685000,0.000000,0.000000,11785.314000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,784.504000,784.504000,784.504000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,6809.232000,3404.616000,3404.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,79323.712000,39661.856000,39661.856000,0.000000,627.512000,0.000000,0.000000,8790.966000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1569.008000,784.504000,784.504000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,6809.232000,3404.616000,3404.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,35971.744000,17985.872000,17985.872000,0.000000,1375.685000,0.000000,0.000000,11785.315000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,784.504000,784.504000,784.504000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1061291.026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
