,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,769392.512000,65523.420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,47824.896000,23912.448000,23912.448000,0.000000,7390.264000,0.000000,0.000000,14872.368000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,786.432000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,40386.544000,20193.272000,20193.272000,0.000000,9078.736000,0.000000,0.000000,17550.608000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,393.216000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,47824.896000,23912.448000,23912.448000,0.000000,7301.676000,0.000000,0.000000,14783.776000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,786.432000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,40386.544000,20193.272000,20193.272000,0.000000,9078.736000,0.000000,0.000000,17550.607000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,393.216000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,47824.896000,23912.448000,23912.448000,0.000000,7301.672000,0.000000,0.000000,14783.773000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,786.432000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,40386.544000,20193.272000,20193.272000,0.000000,9078.736000,0.000000,0.000000,17550.608000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,393.216000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_1,47824.896000,23912.448000,23912.448000,0.000000,7200.444000,0.000000,0.000000,14682.544000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_1,786.432000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_1,3293.184000,1646.592000,1646.592000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_1,40386.544000,20193.272000,20193.272000,0.000000,9078.732000,0.000000,0.000000,17550.603000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_1,393.216000,393.216000,393.216000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,834915.932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
