,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5009.664000,2504.832000,2504.832000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,1031565.664000,4742.860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,70519.376000,35259.688000,35259.688000,0.000000,343.372000,0.000000,0.000000,5855.286000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1119.632000,559.816000,559.816000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5009.664000,2504.832000,2504.832000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,46447.648000,23223.824000,23223.824000,0.000000,842.152000,0.000000,0.000000,7851.520000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,559.816000,559.816000,559.816000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5009.664000,2504.832000,2504.832000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,70519.376000,35259.688000,35259.688000,0.000000,343.372000,0.000000,0.000000,5855.290000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1119.632000,559.816000,559.816000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm2,llama-7b_ubatch_2,5009.664000,2504.832000,2504.832000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,llama-7b_ubatch_2,46447.648000,23223.824000,23223.824000,0.000000,842.152000,0.000000,0.000000,7851.520000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual2,llama-7b_ubatch_2,559.816000,559.816000,559.816000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMSNorm1,llama-7b_ubatch_2,5009.664000,2504.832000,2504.832000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTN,llama-7b_ubatch_2,70519.376000,35259.688000,35259.688000,0.000000,343.370000,0.000000,0.000000,5855.290000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residual1,llama-7b_ubatch_2,1119.632000,559.816000,559.816000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036308.524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
